"定点報告疾患 月報告分 年齢別集計表"
"東京都"
"集計期間開始月","2009年10月"
"集計期間終了月","2009年10月"
"性別","男性"

"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症"
"0歳","0","0","0","0","0","0","3","7","0"
"1～4歳","0","0","0","0","0","0","7","7","0"
"5～9歳","0","0","0","0","0","0","0","0","0"
"10～14歳","0","0","0","0","0","0","2","1","0"
"15～19歳","2","0","0","0","0","0","0","0","0"
"20～24歳","18","2","1","11","0","0","0","0","0"
"25～29歳","21","5","9","22","0","2","0","0","0"
"30～34歳","20","12","6","8","0","0","0","0","0"
"35～39歳","18","11","4","14","0","3","1","0","0"
"40～44歳","11","9","6","6","0","2","0","0","0"
"45～49歳","9","4","2","4","0","0","1","0","0"
"50～54歳","3","8","2","4","0","0","3","0","0"
"55～59歳","8","4","0","4","0","1","6","0","0"
"60～64歳","4","3","1","0","0","0","5","0","0"
"65～69歳","1","2","1","0","0","0","0","2","1"
"70歳以上","0","1","0","1","0","0","27","2","0"
"合計","115","61","32","74","0","8","55","19","1"


"定点報告疾患 月報告分 年齢別集計表"
"東京都"
"集計期間開始月","2009年10月"
"集計期間終了月","2009年10月"
"性別","女性"

"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症"
"0歳","0","0","0","0","0","0","2","2","0"
"1～4歳","0","0","0","0","0","0","1","7","0"
"5～9歳","0","0","0","0","0","0","0","0","0"
"10～14歳","1","1","0","1","1","0","1","0","0"
"15～19歳","8","0","1","1","1","0","0","0","0"
"20～24歳","31","2","10","1","1","0","0","0","0"
"25～29歳","20","6","5","3","4","0","0","0","1"
"30～34歳","14","8","3","0","1","1","0","0","0"
"35～39歳","8","4","5","2","3","1","0","0","0"
"40～44歳","3","1","1","1","0","0","1","0","0"
"45～49歳","0","0","0","2","1","0","0","1","1"
"50～54歳","0","1","0","0","0","0","0","0","0"
"55～59歳","0","0","0","0","0","0","1","1","0"
"60～64歳","0","0","1","0","0","0","0","0","0"
"65～69歳","0","0","0","0","1","0","1","0","0"
"70歳以上","0","1","0","0","0","0","14","3","0"
"合計","85","24","26","11","13","2","21","14","2"


"定点報告疾患 月報告分 年齢別集計表"
"東京都"
"集計期間開始月","2009年10月"
"集計期間終了月","2009年10月"
"性別","男女合計"

"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症"
"0歳","0","0","0","0","0","0","5","9","0"
"1～4歳","0","0","0","0","0","0","8","14","0"
"5～9歳","0","0","0","0","0","0","0","0","0"
"10～14歳","1","1","0","1","1","0","3","1","0"
"15～19歳","10","0","1","1","1","0","0","0","0"
"20～24歳","49","4","11","12","1","0","0","0","0"
"25～29歳","41","11","14","25","4","2","0","0","1"
"30～34歳","34","20","9","8","1","1","0","0","0"
"35～39歳","26","15","9","16","3","4","1","0","0"
"40～44歳","14","10","7","7","0","2","1","0","0"
"45～49歳","9","4","2","6","1","0","1","1","1"
"50～54歳","3","9","2","4","0","0","3","0","0"
"55～59歳","8","4","0","4","0","1","7","1","0"
"60～64歳","4","3","2","0","0","0","5","0","0"
"65～69歳","1","2","1","0","1","0","1","2","1"
"70歳以上","0","2","0","1","0","0","41","5","0"
"合計","200","85","58","85","13","10","76","33","3"
"定点数","54","54","54","54","54","54","23","23","23"


