"定点報告疾患 週報告分 年齢別集計表"
"東京都"
"集計期間開始週","2006年46週"
"集計期間終了週","2006年46週"
"性別","男性"

"*急性呼吸器感染症（ARI）の「～5ヶ月」は「0歳」、「1歳」は「1～4歳」、「5歳」は「5～9歳」と読み替えてください。"
"*小児科定点把握対象疾患のうち「20-29歳」は「20歳以上」と読み替えてください。"
"*眼科疾患のうち、「70-79歳」は「70歳以上」と読み替えてください。"

"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","風しん","ヘルパンギーナ","麻しん（成人麻しん以外）","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","成人麻しん"
"～5ヶ月","0","1","0","1","7","0","0","0","5","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"～1歳","0","0","1","0","65","2","1","1","20","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1歳","0","6","4","2","202","10","6","3","17","0","0","0","0","1","1","0","0","0","0","0","0","0","0"
"2歳","0","3","2","5","120","13","6","2","2","0","0","1","0","4","1","0","0","0","0","0","0","0","0"
"3歳","0","2","0","7","109","17","9","2","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"4歳","0","1","3","19","126","9","4","3","0","0","0","0","0","4","1","0","0","1","0","0","0","0","0"
"5歳","0","0","3","18","102","4","5","3","0","0","0","0","0","7","0","0","0","0","0","0","0","0","0"
"6歳","0","0","1","20","87","4","1","2","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0"
"7歳","0","0","0","14","38","1","1","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"8歳","0","0","1","14","43","1","2","3","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"9歳","1","0","1","8","24","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"10～14歳","0","0","0","12","91","0","0","1","0","0","0","1","1","1","1","0","0","0","0","0","3","0","0"
"15～19歳","0","0","0","1","19","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0"
"20～29歳","0","0","0","7","118","2","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0"
"30～39歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0"
"40～49歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"50～59歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"60～69歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"70～79歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"80歳以上","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"合計","1","13","16","128","1151","63","36","21","45","0","0","3","1","23","4","0","0","5","0","1","5","0","0"
"定点報告疾患 週報告分 年齢別集計表"
"東京都"
"集計期間開始週","2006年46週"
"集計期間終了週","2006年46週"
"性別","女性"

"*急性呼吸器感染症（ARI）の「～5ヶ月」は「0歳」、「1歳」は「1～4歳」、「5歳」は「5～9歳」と読み替えてください。"
"*小児科定点把握対象疾患のうち「20-29歳」は「20歳以上」と読み替えてください。"
"*眼科疾患のうち、「70-79歳」は「70歳以上」と読み替えてください。"

"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","風しん","ヘルパンギーナ","麻しん（成人麻しん以外）","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","成人麻しん"
"～5ヶ月","0","1","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"～1歳","0","0","0","0","49","2","0","2","12","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"1歳","0","3","0","1","173","11","7","0","13","0","0","1","0","1","0","0","0","0","0","0","0","0","0"
"2歳","0","2","1","2","105","14","3","0","0","0","0","0","0","2","2","0","0","0","0","0","0","0","0"
"3歳","0","1","0","4","98","8","6","3","1","0","0","0","0","1","1","1","0","0","0","0","0","0","0"
"4歳","0","0","1","10","101","12","7","6","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0"
"5歳","0","0","0","12","98","1","1","6","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0"
"6歳","0","0","0","10","67","1","1","4","0","0","0","0","0","4","0","0","0","0","0","0","1","0","0"
"7歳","0","0","1","10","42","1","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8歳","0","0","2","14","46","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"9歳","1","0","0","10","31","1","0","0","0","0","0","1","0","3","0","0","0","0","0","0","0","0","0"
"10～14歳","1","0","2","17","58","1","0","2","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0"
"15～19歳","0","0","0","3","22","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"20～29歳","0","2","1","14","259","2","1","1","0","0","0","0","0","1","0","0","0","5","0","0","0","0","0"
"30～39歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0"
"40～49歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"50～59歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"60～69歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"70～79歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"80歳以上","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"合計","2","9","8","107","1151","55","26","29","26","0","0","2","0","22","3","1","0","7","0","0","2","0","0"
"定点報告疾患 週報告分 年齢別集計表"
"東京都"
"集計期間開始週","2006年46週"
"集計期間終了週","2006年46週"
"性別","男女合計"

"*急性呼吸器感染症（ARI）の「～5ヶ月」は「0歳」、「1歳」は「1～4歳」、「5歳」は「5～9歳」と読み替えてください。"
"*小児科定点把握対象疾患のうち「20-29歳」は「20歳以上」と読み替えてください。"
"*眼科疾患のうち、「70-79歳」は「70歳以上」と読み替えてください。"

"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","風しん","ヘルパンギーナ","麻しん（成人麻しん以外）","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","成人麻しん"
"～5ヶ月","0","2","0","1","9","0","0","0","5","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"～1歳","0","0","1","0","114","4","1","3","32","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
