"定点報告疾患 月報告分 医療圏別"
"東京都"
"集計期間開始月","2013年9月"
"集計期間終了月","2013年9月"
"性別","男性"

"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症","薬剤耐性アシネトバクター感染症","STD定点","基幹定点"
"区中央部","34","42","19","24","0","0","6","1","2","0","",""
"区南部","11","6","0","8","0","0","0","0","0","0","",""
"区西南部","2","2","2","1","0","0","9","1","0","0","",""
"区西部","44","15","22","34","0","8","16","1","0","0","",""
"区西北部","12","4","6","9","0","2","1","2","0","0","",""
"区東北部","1","0","0","0","0","0","7","8","0","0","",""
"区東部","8","5","0","12","0","0","3","1","0","0","",""
"西多摩","0","0","0","0","0","0","0","0","0","0","",""
"南多摩","0","0","0","0","0","0","3","0","0","0","",""
"北多摩西部","2","0","0","0","0","0","1","0","0","0","",""
"北多摩南部","0","0","1","1","0","0","25","7","0","0","",""
"北多摩北部","0","0","0","0","0","0","0","0","0","0","",""
"島しょ","0","0","0","0","0","0","0","0","0","0","",""
"合計","114","74","50","89","0","10","71","21","2","0","",""


"定点報告疾患 月報告分 医療圏別"
"東京都"
"集計期間開始月","2013年9月"
"集計期間終了月","2013年9月"
"性別","女性"

"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症","薬剤耐性アシネトバクター感染症","STD定点","基幹定点"
"区中央部","10","6","7","1","2","0","7","1","1","0","",""
"区南部","5","0","0","1","0","1","1","0","0","0","",""
"区西南部","6","9","4","0","0","0","0","3","0","0","",""
"区西部","8","4","7","1","0","0","2","2","0","0","",""
"区西北部","8","9","1","2","2","0","3","1","0","0","",""
"区東北部","4","0","0","0","0","0","3","3","0","0","",""
"区東部","13","1","1","0","2","0","5","0","0","0","",""
"西多摩","0","0","0","0","0","0","0","0","0","0","",""
"南多摩","10","4","1","0","0","0","1","0","0","0","",""
"北多摩西部","12","2","0","0","0","0","1","0","0","0","",""
"北多摩南部","0","0","0","0","0","0","17","4","0","0","",""
"北多摩北部","0","0","0","0","0","0","0","0","0","0","",""
"島しょ","0","0","0","0","0","0","0","0","0","0","",""
"合計","76","35","21","5","6","1","40","14","1","0","",""


"定点報告疾患 月報告分 医療圏別"
"東京都"
"集計期間開始月","2013年9月"
"集計期間終了月","2013年9月"
"性別","男女合計"

"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症","薬剤耐性アシネトバクター感染症","STD定点","基幹定点"
"区中央部","44","48","26","25","2","0","13","2","3","0","10","4"
"区南部","16","6","0","9","0","1","1","0","0","0","3","1"
"区西南部","8","11","6","1","0","0","9","4","0","0","4","3"
"区西部","52","19","29","35","0","8","18","3","0","0","11","4"
"区西北部","20","13","7","11","2","2","4","3","0","0","6","2"
"区東北部","5","0","0","0","0","0","10","11","0","0","3","1"
"区東部","21","6","1","12","2","0","8","1","0","0","6","1"
"西多摩","0","0","0","0","0","0","0","0","0","0","0","1"
"南多摩","10","4","1","0","0","0","4","0","0","0","5","1"
"北多摩西部","14","2","0","0","0","0","2","0","0","0","2","1"
"北多摩南部","0","0","1","1","0","0","42","11","0","0","3","3"
"北多摩北部","0","0","0","0","0","0","0","0","0","0","1","2"
"島しょ","0","0","0","0","0","0","0","0","0","0","0","1"
"合計","190","109","71","94","6","11","111","35","3","0","54","25"


