"定点報告疾患 週報告分 男女別集計表"
"東京都"
"集計期間開始週",2022年47週
"集計期間終了週",2022年47週

"疾病名","男性","女性","男女合計","定点数"
"インフルエンザ","39","33","72","411"
"RSウイルス感染症","50","39","89","261"
"咽頭結膜熱","13","11","24","261"
"Ａ群溶血性レンサ球菌咽頭炎","43","24","67","261"
"感染性胃腸炎","777","654","1431","261"
"水痘","14","21","35","261"
"手足口病","46","44","90","261"
"伝染性紅斑","2","1","3","261"
"突発性発しん","38","36","74","261"
"ヘルパンギーナ","11","9","20","261"
"流行性耳下腺炎","8","5","13","261"
"不明発しん症","4","0","4","261"
"川崎病","2","1","3","261"
"急性出血性結膜炎","0","0","0","38"
"流行性角結膜炎","6","0","6","38"
"細菌性髄膜炎","0","0","0","25"
"無菌性髄膜炎","0","0","0","25"
"マイコプラズマ肺炎","0","0","0","25"
"クラミジア肺炎(オウム病は除く)","0","0","0","25"
"感染性胃腸炎（ロタウイルス）","0","0","0","25"
"インフルエンザ入院","0","0","0","25"
