"定点報告疾患 週報告分 男女別集計表"
"東京都"
"集計期間開始週",2011年13週
"集計期間終了週",2011年13週

"疾病名","男性","女性","男女合計","定点数"
"インフルエンザ","1623","1569","3192","412"
"RSウイルス感染症","14","6","20","260"
"咽頭結膜熱","25","29","54","260"
"Ａ群溶血性レンサ球菌咽頭炎","217","187","404","260"
"感染性胃腸炎","718","675","1393","260"
"水痘","133","126","259","260"
"手足口病","6","6","12","260"
"伝染性紅斑","60","80","140","260"
"突発性発しん","70","77","147","260"
"百日咳","3","5","8","260"
"ヘルパンギーナ","2","3","5","260"
"流行性耳下腺炎","39","31","70","260"
"不明発しん症","14","6","20","260"
"川崎病","2","0","2","260"
"急性出血性結膜炎","0","0","0","37"
"流行性角結膜炎","5","6","11","37"
"細菌性髄膜炎","0","0","0","24"
"無菌性髄膜炎","0","0","0","24"
"マイコプラズマ肺炎","3","3","6","24"
"クラミジア肺炎(オウム病は除く)","0","0","0","24"
"インフルエンザ入院","0","0","0","25"
