"定点報告疾患 週報告分 年齢別集計表"
"東京都"
"集計期間開始週","2003年4週"
"集計期間終了週","2003年4週"
"性別","男性"

"*急性呼吸器感染症（ARI）の「～5ヶ月」は「0歳」、「1歳」は「1～4歳」、「5歳」は「5～9歳」と読み替えてください。"
"*小児科定点把握対象疾患のうち「20-29歳」は「20歳以上」と読み替えてください。"
"*眼科疾患のうち、「70-79歳」は「70歳以上」と読み替えてください。"

"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","風しん","ヘルパンギーナ","麻しん（成人麻しん以外）","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","急性脳炎(日本脳炎を除く)","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","成人麻しん"
"～5ヶ月","4","0","0","0","4","4","0","0","2","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"～1歳","29","0","0","0","25","1","0","4","19","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"1歳","112","0","0","0","58","17","1","2","9","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0"
"2歳","114","0","0","1","58","18","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","1","0","0"
"3歳","151","0","3","5","39","9","0","2","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"4歳","201","0","0","3","50","10","1","4","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0"
"5歳","148","0","0","8","40","9","0","1","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0"
"6歳","125","0","0","5","29","5","1","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"7歳","164","0","1","4","39","2","0","3","0","0","1","0","1","2","0","0","0","0","0","0","0","1","0","0"
"8歳","153","0","0","3","30","1","0","2","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0"
"9歳","127","0","0","1","28","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"10～14歳","465","0","0","9","53","2","0","3","0","0","0","0","1","0","0","0","0","1","0","0","0","1","0","0"
"15～19歳","182","0","0","2","19","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"20～29歳","137","0","0","1","89","3","0","0","0","0","0","1","0","2","0","0","0","1","0","0","0","0","0","0"
"30～39歳","122","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","1"
"40～49歳","88","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0"
"50～59歳","50","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1"
"60～69歳","19","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"70～79歳","16","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"80歳以上","8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"合計","2415","0","4","42","561","81","3","22","31","0","1","3","2","14","2","0","0","7","0","0","0","4","0","2"
"定点報告疾患 週報告分 年齢別集計表"
"東京都"
"集計期間開始週","2003年4週"
"集計期間終了週","2003年4週"
"性別","女性"

