"定点報告疾患 週報告分 男女別集計表"
"東京都"
"集計期間開始週",2013年7週
"集計期間終了週",2013年7週

"疾病名","男性","女性","男女合計","定点数"
"インフルエンザ","1871","1931","3802","417"
"RSウイルス感染症","40","33","73","262"
"咽頭結膜熱","22","24","46","262"
"Ａ群溶血性レンサ球菌咽頭炎","258","237","495","262"
"感染性胃腸炎","990","962","1952","262"
"水痘","94","65","159","262"
"手足口病","8","6","14","262"
"伝染性紅斑","6","15","21","262"
"突発性発しん","68","49","117","262"
"百日咳","4","1","5","262"
"ヘルパンギーナ","1","1","2","262"
"流行性耳下腺炎","24","20","44","262"
"不明発しん症","2","4","6","262"
"川崎病","3","1","4","262"
"急性出血性結膜炎","0","0","0","38"
"流行性角結膜炎","7","5","12","38"
"細菌性髄膜炎","0","0","0","25"
"無菌性髄膜炎","0","0","0","25"
"マイコプラズマ肺炎","3","2","5","25"
"クラミジア肺炎(オウム病は除く)","0","1","1","25"
"インフルエンザ入院","18","15","33","25"
