"定点報告疾患 週報告分 男女別集計表"
"東京都"
"集計期間開始週",2005年26週
"集計期間終了週",2005年26週

"疾病名","男性","女性","男女合計","定点数"
"インフルエンザ","0","0","0","178"
"RSウイルス感染症","6","7","13","142"
"咽頭結膜熱","65","50","115","142"
"Ａ群溶血性レンサ球菌咽頭炎","100","74","174","142"
"感染性胃腸炎","249","221","470","142"
"水痘","111","85","196","142"
"手足口病","151","100","251","142"
"伝染性紅斑","25","26","51","142"
"突発性発しん","46","46","92","142"
"百日咳","1","0","1","142"
"風しん","0","0","0","142"
"ヘルパンギーナ","422","412","834","142"
"麻しん（成人麻しん以外）","0","0","0","142"
"流行性耳下腺炎","73","64","137","142"
"不明発しん症","9","8","17","142"
"川崎病","0","0","0","142"
"急性出血性結膜炎","0","0","0","14"
"流行性角結膜炎","9","3","12","14"
"細菌性髄膜炎","0","0","0","25"
"無菌性髄膜炎","0","3","3","25"
"マイコプラズマ肺炎","0","0","0","25"
"クラミジア肺炎(オウム病は除く)","0","0","0","25"
"成人麻しん","0","0","0","25"
