"定点報告疾患 週報告分 男女別集計表"
"東京都"
"集計期間開始週",2017年23週
"集計期間終了週",2017年23週

"疾病名","男性","女性","男女合計","定点数"
"インフルエンザ","13","13","26","413"
"RSウイルス感染症","29","30","59","262"
"咽頭結膜熱","168","135","303","262"
"Ａ群溶血性レンサ球菌咽頭炎","480","399","879","262"
"感染性胃腸炎","984","857","1841","262"
"水痘","55","49","104","262"
"手足口病","129","138","267","262"
"伝染性紅斑","14","19","33","262"
"突発性発しん","85","83","168","262"
"百日咳","1","2","3","262"
"ヘルパンギーナ","30","40","70","262"
"流行性耳下腺炎","33","26","59","262"
"不明発しん症","4","10","14","262"
"川崎病","1","0","1","262"
"急性出血性結膜炎","0","0","0","39"
"流行性角結膜炎","28","16","44","39"
"細菌性髄膜炎","0","0","0","25"
"無菌性髄膜炎","1","0","1","25"
"マイコプラズマ肺炎","0","0","0","25"
"クラミジア肺炎(オウム病は除く)","1","1","2","25"
"感染性胃腸炎（ロタウイルス）","3","2","5","25"
"インフルエンザ入院","0","0","0","25"
