"定点報告疾患 週報告分 男女別集計表"
"東京都"
"集計期間開始週",2008年16週
"集計期間終了週",2008年16週

"疾病名","男性","女性","男女合計","定点数"
"インフルエンザ","58","83","141","289"
"RSウイルス感染症","2","2","4","150"
"咽頭結膜熱","19","9","28","150"
"Ａ群溶血性レンサ球菌咽頭炎","184","151","335","150"
"感染性胃腸炎","612","577","1189","150"
"水痘","105","93","198","150"
"手足口病","4","4","8","150"
"伝染性紅斑","10","16","26","150"
"突発性発しん","59","57","116","150"
"百日咳","0","6","6","150"
"ヘルパンギーナ","2","1","3","150"
"流行性耳下腺炎","29","16","45","150"
"不明発しん症","9","4","13","150"
"川崎病","1","2","3","150"
"急性出血性結膜炎","1","2","3","38"
"流行性角結膜炎","10","6","16","38"
"細菌性髄膜炎","1","3","4","24"
"無菌性髄膜炎","0","0","0","24"
"マイコプラズマ肺炎","1","4","5","24"
"クラミジア肺炎(オウム病は除く)","0","0","0","24"
