"定点報告疾患 週報告分 男女別集計表"
"東京都"
"集計期間開始週",2013年10週
"集計期間終了週",2013年10週

"疾病名","男性","女性","男女合計","定点数"
"インフルエンザ","736","744","1480","417"
"RSウイルス感染症","22","13","35","264"
"咽頭結膜熱","40","35","75","264"
"Ａ群溶血性レンサ球菌咽頭炎","408","314","722","264"
"感染性胃腸炎","1600","1505","3105","264"
"水痘","112","88","200","264"
"手足口病","13","6","19","264"
"伝染性紅斑","12","12","24","264"
"突発性発しん","76","82","158","264"
"百日咳","2","1","3","264"
"ヘルパンギーナ","3","2","5","264"
"流行性耳下腺炎","34","34","68","264"
"不明発しん症","6","8","14","264"
"川崎病","2","2","4","264"
"急性出血性結膜炎","0","0","0","37"
"流行性角結膜炎","4","4","8","37"
"細菌性髄膜炎","1","1","2","25"
"無菌性髄膜炎","1","1","2","25"
"マイコプラズマ肺炎","1","7","8","25"
"クラミジア肺炎(オウム病は除く)","0","0","0","25"
"インフルエンザ入院","1","5","6","25"
