"定点報告疾患 週報告分 男女別集計表"
"東京都"
"集計期間開始週",2018年51週
"集計期間終了週",2018年51週

"疾病名","男性","女性","男女合計","定点数"
"インフルエンザ","1625","1608","3233","415"
"RSウイルス感染症","39","25","64","262"
"咽頭結膜熱","57","49","106","262"
"Ａ群溶血性レンサ球菌咽頭炎","504","436","940","262"
"感染性胃腸炎","1848","1725","3573","262"
"水痘","86","89","175","262"
"手足口病","105","76","181","262"
"伝染性紅斑","283","266","549","262"
"突発性発しん","53","50","103","262"
"ヘルパンギーナ","3","5","8","262"
"流行性耳下腺炎","10","6","16","262"
"不明発しん症","2","6","8","262"
"川崎病","6","2","8","262"
"急性出血性結膜炎","0","0","0","38"
"流行性角結膜炎","7","14","21","38"
"細菌性髄膜炎","1","0","1","25"
"無菌性髄膜炎","0","0","0","25"
"マイコプラズマ肺炎","10","7","17","25"
"クラミジア肺炎(オウム病は除く)","0","1","1","25"
"感染性胃腸炎（ロタウイルス）","1","1","2","25"
"インフルエンザ入院","14","6","20","25"
