"定点報告疾患 週報告分 男女別集計表"
"東京都"
"集計期間開始週",2012年36週
"集計期間終了週",2012年36週

"疾病名","男性","女性","男女合計","定点数"
"インフルエンザ","21","22","43","411"
"RSウイルス感染症","169","148","317","261"
"咽頭結膜熱","62","53","115","261"
"Ａ群溶血性レンサ球菌咽頭炎","143","99","242","261"
"感染性胃腸炎","505","435","940","261"
"水痘","60","54","114","261"
"手足口病","85","69","154","261"
"伝染性紅斑","12","8","20","261"
"突発性発しん","133","100","233","261"
"百日咳","4","5","9","261"
"ヘルパンギーナ","134","128","262","261"
"流行性耳下腺炎","36","21","57","261"
"不明発しん症","21","14","35","261"
"川崎病","1","0","1","261"
"急性出血性結膜炎","1","0","1","38"
"流行性角結膜炎","23","8","31","38"
"細菌性髄膜炎","0","2","2","25"
"無菌性髄膜炎","1","2","3","25"
"マイコプラズマ肺炎","10","12","22","25"
"クラミジア肺炎(オウム病は除く)","0","0","0","25"
"インフルエンザ入院","0","0","0","25"
