"定点報告疾患 週報告分 男女別集計表"
"東京都"
"集計期間開始週",2013年9週
"集計期間終了週",2013年9週

"疾病名","男性","女性","男女合計","定点数"
"インフルエンザ","982","931","1913","416"
"RSウイルス感染症","34","33","67","264"
"咽頭結膜熱","34","33","67","264"
"Ａ群溶血性レンサ球菌咽頭炎","351","283","634","264"
"感染性胃腸炎","1390","1291","2681","264"
"水痘","83","85","168","264"
"手足口病","16","8","24","264"
"伝染性紅斑","11","10","21","264"
"突発性発しん","61","67","128","264"
"百日咳","2","0","2","264"
"ヘルパンギーナ","3","5","8","264"
"流行性耳下腺炎","25","21","46","264"
"不明発しん症","9","12","21","264"
"川崎病","4","4","8","264"
"急性出血性結膜炎","0","1","1","37"
"流行性角結膜炎","7","8","15","37"
"細菌性髄膜炎","1","1","2","25"
"無菌性髄膜炎","1","1","2","25"
"マイコプラズマ肺炎","4","6","10","25"
"クラミジア肺炎(オウム病は除く)","2","1","3","25"
"インフルエンザ入院","12","6","18","25"
