"定点報告疾患 週報告分 男女別集計表"
"東京都"
"集計期間開始週",2008年49週
"集計期間終了週",2008年49週

"疾病名","男性","女性","男女合計","定点数"
"インフルエンザ","257","221","478","287"
"RSウイルス感染症","57","42","99","149"
"咽頭結膜熱","30","26","56","149"
"Ａ群溶血性レンサ球菌咽頭炎","178","157","335","149"
"感染性胃腸炎","1158","1134","2292","149"
"水痘","118","75","193","149"
"手足口病","23","21","44","149"
"伝染性紅斑","12","16","28","149"
"突発性発しん","39","43","82","149"
"百日咳","4","3","7","149"
"ヘルパンギーナ","6","7","13","149"
"流行性耳下腺炎","41","47","88","149"
"不明発しん症","5","6","11","149"
"川崎病","2","1","3","149"
"急性出血性結膜炎","0","0","0","39"
"流行性角結膜炎","11","1","12","39"
"細菌性髄膜炎","2","0","2","24"
"無菌性髄膜炎","0","0","0","24"
"マイコプラズマ肺炎","1","4","5","24"
"クラミジア肺炎(オウム病は除く)","1","0","1","24"
