"定点報告疾患 週報告分 男女別集計表"
"東京都"
"集計期間開始週",2001年8週
"集計期間終了週",2001年8週

"疾病名","男性","女性","男女合計","定点数"
"インフルエンザ","397","323","720","178"
"RSウイルス感染症","0","0","0","142"
"咽頭結膜熱","2","1","3","142"
"Ａ群溶血性レンサ球菌咽頭炎","44","36","80","142"
"感染性胃腸炎","606","622","1228","142"
"水痘","84","90","174","142"
"手足口病","6","7","13","142"
"伝染性紅斑","30","34","64","142"
"突発性発しん","35","42","77","142"
"百日咳","1","1","2","142"
"風しん","2","2","4","142"
"ヘルパンギーナ","4","3","7","142"
"麻しん（成人麻しん以外）","1","4","5","142"
"流行性耳下腺炎","84","64","148","142"
"不明発しん症","7","3","10","142"
"川崎病","0","0","0","142"
"急性出血性結膜炎","0","0","0","14"
"流行性角結膜炎","10","13","23","14"
"急性脳炎(日本脳炎を除く)","2","0","2","25"
"細菌性髄膜炎","1","1","2","25"
"無菌性髄膜炎","0","0","0","25"
"マイコプラズマ肺炎","0","0","0","25"
"クラミジア肺炎(オウム病は除く)","0","0","0","25"
"成人麻しん","0","3","3","25"
