"定点報告疾患 週報告分 男女別集計表"
"東京都"
"集計期間開始週",2020年33週
"集計期間終了週",2020年33週

"疾病名","男性","女性","男女合計","定点数"
"インフルエンザ","0","1","1","378"
"RSウイルス感染症","0","0","0","240"
"咽頭結膜熱","11","2","13","240"
"Ａ群溶血性レンサ球菌咽頭炎","26","28","54","240"
"感染性胃腸炎","150","137","287","240"
"水痘","15","16","31","240"
"手足口病","10","11","21","240"
"伝染性紅斑","2","2","4","240"
"突発性発しん","46","39","85","240"
"ヘルパンギーナ","11","5","16","240"
"流行性耳下腺炎","4","3","7","240"
"不明発しん症","2","2","4","240"
"川崎病","1","1","2","240"
"急性出血性結膜炎","0","0","0","37"
"流行性角結膜炎","8","1","9","37"
"細菌性髄膜炎","1","1","2","25"
"無菌性髄膜炎","0","1","1","25"
"マイコプラズマ肺炎","0","0","0","25"
"クラミジア肺炎(オウム病は除く)","2","0","2","25"
"感染性胃腸炎（ロタウイルス）","0","0","0","25"
"インフルエンザ入院","0","0","0","25"
