"定点報告疾患 週報告分 男女別集計表"
"東京都"
"集計期間開始週",2014年50週
"集計期間終了週",2014年50週

"疾病名","男性","女性","男女合計","定点数"
"インフルエンザ","2141","2051","4192","413"
"RSウイルス感染症","248","224","472","262"
"咽頭結膜熱","86","54","140","262"
"Ａ群溶血性レンサ球菌咽頭炎","398","347","745","262"
"感染性胃腸炎","1672","1609","3281","262"
"水痘","154","168","322","262"
"手足口病","68","46","114","262"
"伝染性紅斑","116","114","230","262"
"突発性発しん","69","52","121","262"
"百日咳","0","1","1","262"
"ヘルパンギーナ","9","0","9","262"
"流行性耳下腺炎","40","26","66","262"
"不明発しん症","8","10","18","262"
"川崎病","2","5","7","262"
"急性出血性結膜炎","1","0","1","39"
"流行性角結膜炎","16","6","22","39"
"細菌性髄膜炎","0","0","0","25"
"無菌性髄膜炎","1","0","1","25"
"マイコプラズマ肺炎","4","0","4","25"
"クラミジア肺炎(オウム病は除く)","0","0","0","25"
"感染性胃腸炎（ロタウイルス）","0","0","0","25"
"インフルエンザ入院","5","4","9","25"
