"定点報告疾患 週報告分 年齢別集計表"
"東京都"
"集計期間開始週","2000年44週"
"集計期間終了週","2000年44週"
"性別","男性"

"*急性呼吸器感染症（ARI）の「～5ヶ月」は「0歳」、「1歳」は「1～4歳」、「5歳」は「5～9歳」と読み替えてください。"
"*小児科定点把握対象疾患のうち「20-29歳」は「20歳以上」と読み替えてください。"
"*眼科疾患のうち、「70-79歳」は「70歳以上」と読み替えてください。"

"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","風しん","ヘルパンギーナ","麻しん（成人麻しん以外）","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","急性脳炎(日本脳炎を除く)","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","成人麻しん"
"～5ヶ月","0","0","0","0","2","0","4","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"～1歳","1","0","0","0","13","3","4","4","17","0","0","2","0","0","1","0","0","0","0","0","0","0","0","0"
"1歳","1","0","0","0","16","5","14","1","9","0","0","2","0","2","3","0","0","0","0","0","0","0","0","0"
"2歳","1","0","1","2","22","9","13","1","0","0","0","1","0","2","0","0","0","0","0","0","0","0","0","0"
"3歳","1","0","0","5","11","5","10","1","0","0","0","0","0","18","0","0","0","0","0","0","0","0","0","0"
"4歳","1","0","0","3","22","6","4","2","0","0","0","0","1","13","0","0","0","0","0","0","0","0","0","0"
"5歳","1","0","0","2","12","3","7","1","0","0","0","0","1","10","0","0","0","0","0","0","0","0","0","0"
"6歳","0","0","0","7","14","4","3","1","0","0","0","0","2","9","1","0","0","0","0","0","0","0","0","0"
"7歳","1","0","0","6","8","1","5","1","0","0","0","0","0","3","1","0","0","0","0","0","0","0","0","0"
"8歳","0","0","0","1","9","1","1","1","0","0","0","0","0","6","0","0","0","0","0","0","0","0","0","0"
"9歳","0","0","0","1","6","1","1","0","0","0","0","0","1","3","0","0","0","0","0","0","0","0","0","0"
"10～14歳","1","0","0","5","9","1","2","0","0","0","0","1","0","5","0","0","0","1","0","0","0","0","0","0"
"15～19歳","0","0","0","0","5","1","0","0","0","0","0","0","1","2","0","0","0","1","0","0","0","0","0","0"
"20～29歳","0","0","0","1","19","0","0","0","0","0","0","1","0","1","0","0","0","3","0","0","0","0","0","0"
"30～39歳","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0"
"40～49歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0","0","0"
"50～59歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"60～69歳","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"70～79歳","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0"
"80歳以上","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"合計","12","0","1","33","168","40","68","13","29","0","0","7","6","74","6","0","0","13","0","0","0","0","0","0"
"定点報告疾患 週報告分 年齢別集計表"
"東京都"
"集計期間開始週","2000年44週"
"集計期間終了週","2000年44週"
"性別","女性"

"*急性呼吸器感染症（ARI）の「～5ヶ月」は「0歳」、「1歳」は「1～4歳」、「5歳」は「5～9歳」と読み替えてください。"
"*小児科定点把握対象疾患のうち「20-29歳」は「20歳以上」と読み替えてください。"
"*眼科疾患のうち、「70-79歳」は「70歳以上」と読み替えてください。"

"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","風しん","ヘルパンギーナ","麻しん（成人麻しん以外）","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","急性脳炎(日本脳炎を除く)","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","成人麻しん"
"～5ヶ月","0","0","0","1","6","0","3","1","5","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"～1歳","0","0","0","0","9","1","9","1","20","0","0","0","2","0","1","1","0","0","0","0","0","0","0","0"
"1歳","1","0","0","1","22","7","9","1","8","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0"
"2歳","0","0","0","0","9","9","9","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0"
"3歳","0","0","1","2","16","1","7","1","1","0","0","2","0","7","1","0","0","0","0","0","0","0","0","0"
"4歳","1","0","2","1","16","5","4","2","0","0","0","0","1","5","0","0","0","0","0","0","0","0","0","0"
"5歳","1","0","0","3","13","3","8","3","0","0","0","0","0","10","0","0","0","0","0","0","0","0","0","0"
"6歳","0","0","0","5","10","1","3","0","0","0","1","0","1","6","0","0","0","0","0","0","0","0","0","0"
"7歳","1","0","1","4","7","3","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0"
"8歳","0","0","0","3","9","0","1","0","0","0","0","1","0","3","2","0","0","0","0","0","0","0","0","0"
"9歳","0","0","0","0","2","0","2","1","0","0","0","0","1","2","0","0","0","0","0","0","0","0","0","0"
"10～14歳","0","0","0","1","9","2","0","0","0","0","0","0","0","6","0","0","0","0","0","0","0","0","0","0"
"15～19歳","0","0","0","0","9","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"20～29歳","1","0","0","3","32","0","2","0","0","1","0","2","0","1","0","0","0","2","0","0","0","0","0","0"
"30～39歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"40～49歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"50～59歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"60～69歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0"
"70～79歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0"
"80歳以上","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"合計","5","0","4","24","169","32","57","10","34","1","1","5","5","49","5","1","0","9","0","0","0","0","0","0"
"定点報告疾患 週報告分 年齢別集計表"
"東京都"
"集計期間開始週","2000年44週"
"集計期間終了週","2000年44週"
"性別","男女合計"

"*急性呼吸器感染症（ARI）の「～5ヶ月」は「0歳」、「1歳」は「1～4歳」、「5歳」は「5～9歳」と読み替えてください。"
"*小児科定点把握対象疾患のうち「20-29歳」は「20歳以上」と読み替えてください。"
"*眼科疾患のうち、「70-79歳」は「70歳以上」と読み替えてください。"

"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","風しん","ヘルパンギーナ","麻しん（成人麻しん以外）","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","急性脳炎(日本脳炎を除く)","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","成人麻しん"
"～5ヶ月","0","0","0","1","8","0","7","1","8","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"～1歳","1","0","0","0","22","4","13","5","37","0","0","2","2","0","2","1","0","0","0","0","0","0","0","0"
"1歳","2","0","0","1","38","12","23","2","17","0","0","2","0","4","3","0","0","0","0","0","0","0","0","0"
"2歳","1","0","1","2","31","18","22","1","0","0","0","1","0","5","0","0","0","0","0","0","0","0","0","0"
"3歳","1","0","1","7","27","6","17","2","1","0","0","2","0","25","1","0","0","0","0","0","0","0","0","0"
"4歳","2","0","2","4","38","11","8","4","0","0","0","0","2","18","0","0","0","0","0","0","0","0","0","0"
"5歳","2","0","0","5","25","6","15","4","0","0","0","0","1","20","0","0","0","0","0","0","0","0","0","0"
"6歳","0","0","0","12","24","5","6","1","0","0","1","0","3","15","1","0","0","0","0","0","0","0","0","0"
"7歳","2","0","1","10","15","4","5","1","0","0","0","0","0","6","1","0","0","0","0","0","0","0","0","0"
"8歳","0","0","0","4","18","1","2","1","0","0","0","1","0","9","2","0","0","0","0","0","0","0","0","0"
"9歳","0","0","0","1","8","1","3","1","0","0","0","0","2","5","0","0","0","0","0","0","0","0","0","0"
"10～14歳","1","0","0","6","18","3","2","0","0","0","0","1","0","11","0","0","0","1","0","0","0","0","0","0"
"15～19歳","0","0","0","0","14","1","0","0","0","0","0","0","1","3","0","0","0","1","0","0","0","0","0","0"
"20～29歳","1","0","0","4","51","0","2","0","0","1","0","3","0","2","0","0","0","5","0","0","0","0","0","0"
"30～39歳","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0"
"40～49歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0"
"50～59歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"60～69歳","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0"
"70～79歳","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0","0","0"
"80歳以上","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"合計","17","0","5","57","337","72","125","23","63","1","1","12","11","123","11","1","0","22","0","0","0","0","0","0"
"定点数","178","142","142","142","142","142","142","142","142","142","142","142","142","142","142","142","14","14","25","25","25","25","25","25"


