"定点報告疾患 週報告分 男女別集計表"
"東京都"
"集計期間開始週",2019年17週
"集計期間終了週",2019年17週

"疾病名","男性","女性","男女合計","定点数"
"インフルエンザ","609","582","1191","409"
"RSウイルス感染症","54","45","99","257"
"咽頭結膜熱","34","32","66","257"
"Ａ群溶血性レンサ球菌咽頭炎","432","335","767","257"
"感染性胃腸炎","1378","1196","2574","257"
"水痘","77","45","122","257"
"手足口病","6","8","14","257"
"伝染性紅斑","71","87","158","257"
"突発性発しん","97","90","187","257"
"ヘルパンギーナ","2","2","4","257"
"流行性耳下腺炎","10","8","18","257"
"不明発しん症","6","6","12","257"
"川崎病","1","1","2","257"
"急性出血性結膜炎","0","0","0","36"
"流行性角結膜炎","6","5","11","36"
"細菌性髄膜炎","0","0","0","25"
"無菌性髄膜炎","0","0","0","25"
"マイコプラズマ肺炎","0","1","1","25"
"クラミジア肺炎(オウム病は除く)","2","0","2","25"
"感染性胃腸炎（ロタウイルス）","6","7","13","25"
"インフルエンザ入院","2","5","7","25"
