"定点報告疾患 月報告分 医療圏別"
"東京都"
"集計期間開始月","2018年3月"
"集計期間終了月","2018年3月"
"性別","男性"

"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症","STD定点","基幹定点"
"区中央部","35","49","10","18","0","0","8","0","0","",""
"区南部","3","2","0","3","0","0","0","0","0","",""
"区西南部","7","7","3","4","0","0","4","0","0","",""
"区西部","34","18","50","22","0","0","11","0","0","",""
"区西北部","12","2","4","10","0","0","0","2","0","",""
"区東北部","1","0","0","0","0","0","1","0","0","",""
"区東部","11","2","3","10","0","0","4","2","0","",""
"西多摩","0","0","0","0","0","0","0","0","0","",""
"南多摩","0","0","0","0","0","0","2","0","0","",""
"北多摩西部","0","0","0","0","0","0","1","0","0","",""
"北多摩南部","0","0","0","0","0","0","8","2","0","",""
"北多摩北部","0","0","0","0","0","0","0","0","0","",""
"島しょ","0","0","0","0","0","0","0","0","0","",""
"合計","103","80","70","67","0","0","39","6","0","",""


"定点報告疾患 月報告分 医療圏別"
"東京都"
"集計期間開始月","2018年3月"
"集計期間終了月","2018年3月"
"性別","女性"

"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症","STD定点","基幹定点"
"区中央部","18","2","1","15","7","0","4","1","0","",""
"区南部","4","1","0","0","0","0","1","0","0","",""
"区西南部","8","6","2","0","0","0","2","0","0","",""
"区西部","14","16","17","1","1","0","8","0","0","",""
"区西北部","12","3","2","1","0","0","1","1","0","",""
"区東北部","4","3","0","2","0","0","0","0","0","",""
"区東部","10","3","2","2","2","0","0","0","0","",""
"西多摩","0","0","0","0","0","0","0","0","0","",""
"南多摩","9","5","1","1","2","0","2","0","0","",""
"北多摩西部","14","1","0","4","1","0","0","0","0","",""
"北多摩南部","0","0","0","0","0","0","6","0","0","",""
"北多摩北部","0","0","0","0","0","0","0","0","0","",""
"島しょ","0","0","0","0","0","0","1","0","0","",""
"合計","93","40","25","26","13","0","25","2","0","",""


"定点報告疾患 月報告分 医療圏別"
"東京都"
"集計期間開始月","2018年3月"
"集計期間終了月","2018年3月"
"性別","男女合計"

"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症","STD定点","基幹定点"
"区中央部","53","51","11","33","7","0","12","1","0","10","4"
"区南部","7","3","0","3","0","0","1","0","0","3","1"
"区西南部","15","13","5","4","0","0","6","0","0","5","3"
"区西部","48","34","67","23","1","0","19","0","0","11","4"
"区西北部","24","5","6","11","0","0","1","3","0","6","2"
"区東北部","5","3","0","2","0","0","1","0","0","3","1"
"区東部","21","5","5","12","2","0","4","2","0","6","1"
"西多摩","0","0","0","0","0","0","0","0","0","0","1"
"南多摩","9","5","1","1","2","0","4","0","0","5","1"
"北多摩西部","14","1","0","4","1","0","1","0","0","2","1"
"北多摩南部","0","0","0","0","0","0","14","2","0","3","3"
"北多摩北部","0","0","0","0","0","0","0","0","0","1","2"
"島しょ","0","0","0","0","0","0","1","0","0","0","1"
"合計","196","120","95","93","13","0","64","8","0","55","25"


