"定点報告疾患 週報告分 年齢別集計表"
"東京都"
"集計期間開始週","2018年7週"
"集計期間終了週","2018年7週"
"性別","男性"

"*急性呼吸器感染症（ARI）の「～5ヶ月」は「0歳」、「1歳」は「1～4歳」、「5歳」は「5～9歳」と読み替えてください。"
"*小児科定点把握対象疾患のうち「20-29歳」は「20歳以上」と読み替えてください。"
"*眼科疾患のうち、「70-79歳」は「70歳以上」と読み替えてください。"

"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","ＩＣＵ入室（インフルエンザ入院）","人工呼吸器の利用（インフルエンザ入院）","頭部ＣＴ検査（インフルエンザ入院）","頭部ＭＲＩ検査（インフルエンザ入院）","脳波検査	（インフルエンザ入院）","いずれにも該当せず（インフルエンザ入院）","頭部検査	（インフルエンザ入院）"
"～5ヶ月","10","1","1","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0"
"～1歳","43","8","2","0","21","4","0","0","18","0","0","1","1","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0"
"1歳","171","17","6","12","63","1","0","1","23","0","0","1","1","0","0","0","0","0","0","0","3","0","0","0","0","0","3","0"
"2歳","193","5","3","16","43","3","2","2","3","0","0","0","1","0","0","0","0","0","0","0","1","0","0","1","0","0","0","1"
"3歳","255","1","5","34","50","4","0","0","0","0","1","0","0","0","0","0","0","0","0","0","2","0","0","1","0","0","1","1"
"4歳","285","0","4","35","48","4","0","3","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"5歳","305","0","2","45","53","2","0","2","0","0","2","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"6歳","296","0","2","35","40","6","0","0","0","0","1","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7歳","216","0","0","30","27","8","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","1"
"8歳","180","0","0","27","34","3","0","0","0","0","3","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0"
"9歳","174","0","0","20","23","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10～14歳","667","0","0","43","69","3","0","0","0","0","2","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0"
"15～19歳","261","0","0","3","19","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"20～29歳","216","0","0","11","76","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"30～39歳","240","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0"
"40～49歳","374","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"50～59歳","267","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","3","0"
"60～69歳","169","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","1","1","0","3","1"
"70～79歳","76","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","12","0","1","0","1","0","10","1"
"80歳以上","41","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","19","0","0","2","3","2","16","3"
"合計","4439","32","25","311","568","39","2","8","44","0","10","7","3","0","3","0","0","1","1","0","50","0","1","6","5","2","41","8"
"定点報告疾患 週報告分 年齢別集計表"
"東京都"
"集計期間開始週","2018年7週"
"集計期間終了週","2018年7週"
"性別","女性"

"*急性呼吸器感染症（ARI）の「～5ヶ月」は「0歳」、「1歳」は「1～4歳」、「5歳」は「5～9歳」と読み替えてください。"
"*小児科定点把握対象疾患のうち「20-29歳」は「20歳以上」と読み替えてください。"
"*眼科疾患のうち、「70-79歳」は「70歳以上」と読み替えてください。"

"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","ＩＣＵ入室（インフルエンザ入院）","人工呼吸器の利用（インフルエンザ入院）","頭部ＣＴ検査（インフルエンザ入院）","頭部ＭＲＩ検査（インフルエンザ入院）","脳波検査	（インフルエンザ入院）","いずれにも該当せず（インフルエンザ入院）","頭部検査	（インフルエンザ入院）"
"～5ヶ月","7","2","0","0","3","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0"
"～1歳","45","5","0","0","15","0","0","0","14","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1歳","157","11","2","10","49","3","0","2","29","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","2","0"
"2歳","202","4","0","14","46","1","0","1","3","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"3歳","226","1","0","29","27","4","0","1","2","0","1","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"4歳","244","1","5","40","37","7","1","0","0","0","4","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"5歳","284","0","2","34","37","1","0","2","0","0","1","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","2","0"
"6歳","276","1","1","32","27","3","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7歳","217","0","1","22","23","1","1","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8歳","187","0","0","19","18","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"9歳","201","0","0","12","22","3","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10～14歳","583","0","0","21","72","3","0","1","0","0","1","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","2","0"
"15～19歳","203","0","0","4","26","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","1","0"
"20～29歳","239","0","1","27","126","0","0","0","0","0","0","1","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0"
"30～39歳","383","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","1","0","0","0","0","0","1","0"
"40～49歳","529","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","3","0","0","0","0","0","3","0"
"50～59歳","291","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","1","0"
"60～69歳","199","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","1","0"
"70～79歳","134","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","8","1","1","0","0","0","7","0"
"80歳以上","91","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","26","0","0","0","0","0","26","0"
"合計","4698","25","12","264","528","27","2","11","48","0","12","2","4","0","9","1","0","0","1","0","48","1","1","0","0","0","47","0"
"定点報告疾患 週報告分 年齢別集計表"
"東京都"
"集計期間開始週","2018年7週"
"集計期間終了週","2018年7週"
"性別","男女合計"

"*急性呼吸器感染症（ARI）の「～5ヶ月」は「0歳」、「1歳」は「1～4歳」、「5歳」は「5～9歳」と読み替えてください。"
"*小児科定点把握対象疾患のうち「20-29歳」は「20歳以上」と読み替えてください。"
"*眼科疾患のうち、「70-79歳」は「70歳以上」と読み替えてください。"

"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","ＩＣＵ入室（インフルエンザ入院）","人工呼吸器の利用（インフルエンザ入院）","頭部ＣＴ検査（インフルエンザ入院）","頭部ＭＲＩ検査（インフルエンザ入院）","脳波検査	（インフルエンザ入院）","いずれにも該当せず（インフルエンザ入院）","頭部検査	（インフルエンザ入院）"
"～5ヶ月","17","3","1","0","5","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","2","0"
"～1歳","88","13","2","0","36","4","0","0","32","0","1","1","2","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0"
"1歳","328","28","8","22","112","4","0","3","52","0","0","1","1","0","0","0","0","0","0","0","5","0","0","0","0","0","5","0"
"2歳","395","9","3","30","89","4","2","3","6","0","0","1","1","0","0","0","0","0","0","0","1","0","0","1","0","0","0","1"
"3歳","481","2","5","63","77","8","0","1","2","0","2","0","2","0","0","0","0","0","0","0","2","0","0","1","0","0","1","1"
"4歳","529","1","9","75","85","11","1","3","0","0","5","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"5歳","589","0","4","79","90","3","0","4","0","0","3","0","0","0","0","0","0","1","0","0","2","0","0","0","0","0","2","0"
"6歳","572","1","3","67","67","9","0","1","0","0","2","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7歳","433","0","1","52","50","9","1","1","0","0","1","1","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","1"
"8歳","367","0","0","46","52","4","0","0","0","0","4","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0"
"9歳","375","0","0","32","45","3","0","1","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10～14歳","1250","0","0","64","141","6","0","1","0","0","3","1","0","0","0","0","0","0","0","0","3","0","0","0","0","0","3","0"
"15～19歳","464","0","0","7","45","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","1","0"
"20～29歳","455","0","1","38","202","1","0","0","0","0","0","1","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0"
"30～39歳","623","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","2","0","0","0","0","0","2","0"
"40～49歳","903","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","3","0","0","0","0","0","3","0"
"50～59歳","558","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","4","0","0","0","0","0","4","0"
"60～69歳","368","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","5","0","0","1","1","0","4","1"
"70～79歳","210","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","20","1","2","0","1","0","17","1"
"80歳以上","132","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","45","0","0","2","3","2","42","3"
"合計","9137","57","37","575","1096","66","4","19","92","0","22","9","7","0","12","1","0","1","2","0","98","1","2","6","5","2","88","8"
"定点数","416","263","263","263","263","263","263","263","263","263","263","263","263","38","38","25","25","25","25","25","25","25","25","25","25","25","25","25"


