"定点報告疾患 週報告分 年齢別集計表"
"東京都"
"集計期間開始週","2011年41週"
"集計期間終了週","2011年41週"
"性別","男性"

"*急性呼吸器感染症（ARI）の「～5ヶ月」は「0歳」、「1歳」は「1～4歳」、「5歳」は「5～9歳」と読み替えてください。"
"*小児科定点把握対象疾患のうち「20-29歳」は「20歳以上」と読み替えてください。"
"*眼科疾患のうち、「70-79歳」は「70歳以上」と読み替えてください。"

"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","インフルエンザ入院","ＩＣＵ入室（インフルエンザ入院）","人工呼吸器の利用（インフルエンザ入院）","頭部ＣＴ検査（インフルエンザ入院）","頭部ＭＲＩ検査（インフルエンザ入院）","脳波検査	（インフルエンザ入院）","いずれにも該当せず（インフルエンザ入院）","頭部検査	（インフルエンザ入院）"
"～5ヶ月","0","12","0","0","7","1","1","0","0","1","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"～1歳","0","21","1","0","34","1","10","0","27","0","4","1","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1歳","1","37","8","3","69","11","45","2","42","1","6","5","4","2","0","0","0","0","6","0","0","0","0","0","0","0","0","0"
"2歳","0","8","2","11","33","11","23","4","5","0","9","5","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0"
"3歳","0","2","1","9","42","10","35","2","0","0","6","5","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"4歳","1","2","3","19","38","10","17","11","2","2","8","6","1","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0"
"5歳","0","1","2","21","31","10","17","3","1","0","3","4","1","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0"
"6歳","0","0","2","16","25","0","8","3","0","0","2","5","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0"
"7歳","1","0","0","21","20","3","5","1","0","0","2","1","0","0","0","0","0","1","2","0","0","0","0","0","0","0","0","0"
"8歳","1","0","0","8","22","0","4","2","0","0","0","3","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0"
"9歳","1","0","0","10","28","1","2","1","0","0","1","1","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0"
"10～14歳","1","0","0","15","39","0","10","1","0","0","1","2","1","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0"
"15～19歳","1","0","0","1","9","0","1","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"20～29歳","2","0","0","5","44","0","1","0","0","1","3","1","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0"
"30～39歳","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"40～49歳","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","1","1","0","0","0","0","0","0","0","0","0"
"50～59歳","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"60～69歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"70～79歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"80歳以上","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"合計","14","83","19","139","441","58","179","30","77","5","45","40","12","2","0","6","0","3","32","0","0","0","0","0","0","0","0","0"
"定点報告疾患 週報告分 年齢別集計表"
"東京都"
"集計期間開始週","2011年41週"
"集計期間終了週","2011年41週"
"性別","女性"

"*急性呼吸器感染症（ARI）の「～5ヶ月」は「0歳」、「1歳」は「1～4歳」、「5歳」は「5～9歳」と読み替えてください。"
"*小児科定点把握対象疾患のうち「20-29歳」は「20歳以上」と読み替えてください。"
"*眼科疾患のうち、「70-79歳」は「70歳以上」と読み替えてください。"

"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","インフルエンザ入院","ＩＣＵ入室（インフルエンザ入院）","人工呼吸器の利用（インフルエンザ入院）","頭部ＣＴ検査（インフルエンザ入院）","頭部ＭＲＩ検査（インフルエンザ入院）","脳波検査	（インフルエンザ入院）","いずれにも該当せず（インフルエンザ入院）","頭部検査	（インフルエンザ入院）"
"～5ヶ月","0","1","0","0","5","1","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"～1歳","0","20","1","0","39","1","14","0","24","1","2","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1歳","1","23","4","3","44","12","43","3","34","1","8","1","3","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0"
"2歳","0","5","1","3","37","7","21","4","6","0","5","2","1","0","0","0","0","0","2","0","1","0","0","0","0","0","1","0"
"3歳","1","2","0","10","33","10","15","3","1","0","4","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"4歳","0","1","1","13","26","11","10","7","1","0","2","10","1","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0"
"5歳","0","1","0","14","10","4","12","2","0","0","5","4","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0"
"6歳","0","0","1","12","25","12","10","1","0","0","1","4","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0"
"7歳","0","0","0","19","21","4","4","0","0","0","1","3","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0"
"8歳","0","0","0","10","20","4","3","1","0","0","1","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"9歳","1","1","0","8","16","0","2","1","0","0","0","2","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"10～14歳","1","0","0","11","29","0","6","1","0","1","0","2","0","0","0","1","0","0","6","0","0","0","0","0","0","0","0","0"
"15～19歳","2","0","0","1","5","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"20～29歳","2","0","1","13","45","0","2","2","0","6","1","3","1","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0"
"30～39歳","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","2","1","0","0","0","0","0","0","0","0","0"
"40～49歳","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"50～59歳","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"60～69歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"70～79歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"80歳以上","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"合計","13","54","9","117","355","66","142","26","67","9","30","34","8","1","0","6","0","2","23","0","1","0","0","0","0","0","1","0"
"定点報告疾患 週報告分 年齢別集計表"
"東京都"
"集計期間開始週","2011年41週"
"集計期間終了週","2011年41週"
"性別","男女合計"

"*急性呼吸器感染症（ARI）の「～5ヶ月」は「0歳」、「1歳」は「1～4歳」、「5歳」は「5～9歳」と読み替えてください。"
"*小児科定点把握対象疾患のうち「20-29歳」は「20歳以上」と読み替えてください。"
"*眼科疾患のうち、「70-79歳」は「70歳以上」と読み替えてください。"

