"定点報告疾患 週報告分 男女別集計表"
"東京都"
"集計期間開始週",2002年31週
"集計期間終了週",2002年31週

"疾病名","男性","女性","男女合計","定点数"
"インフルエンザ","0","0","0","178"
"RSウイルス感染症","0","0","0","142"
"咽頭結膜熱","18","17","35","142"
"Ａ群溶血性レンサ球菌咽頭炎","12","17","29","142"
"感染性胃腸炎","143","124","267","142"
"水痘","53","56","109","142"
"手足口病","94","84","178","142"
"伝染性紅斑","13","10","23","142"
"突発性発しん","43","36","79","142"
"百日咳","1","0","1","142"
"風しん","1","1","2","142"
"ヘルパンギーナ","167","142","309","142"
"麻しん（成人麻しん以外）","9","5","14","142"
"流行性耳下腺炎","39","28","67","142"
"不明発しん症","9","4","13","142"
"川崎病","0","0","0","142"
"急性出血性結膜炎","0","0","0","14"
"流行性角結膜炎","6","5","11","14"
"急性脳炎(日本脳炎を除く)","0","0","0","25"
"細菌性髄膜炎","2","0","2","25"
"無菌性髄膜炎","0","1","1","25"
"マイコプラズマ肺炎","1","0","1","25"
"クラミジア肺炎(オウム病は除く)","0","0","0","25"
"成人麻しん","3","0","3","25"
