"定点報告疾患 週報告分 男女別集計表"
"東京都"
"集計期間開始週",2023年3週
"集計期間終了週",2023年3週

"疾病名","男性","女性","男女合計","定点数"
"インフルエンザ","1895","1623","3518","414"
"RSウイルス感染症","6","10","16","261"
"咽頭結膜熱","11","8","19","261"
"Ａ群溶血性レンサ球菌咽頭炎","29","35","64","261"
"感染性胃腸炎","1499","1297","2796","261"
"水痘","10","12","22","261"
"手足口病","5","3","8","261"
"伝染性紅斑","1","0","1","261"
"突発性発しん","29","31","60","261"
"ヘルパンギーナ","4","4","8","261"
"流行性耳下腺炎","3","3","6","261"
"不明発しん症","3","2","5","261"
"川崎病","4","3","7","261"
"急性出血性結膜炎","0","0","0","38"
"流行性角結膜炎","0","2","2","38"
"細菌性髄膜炎","0","0","0","25"
"無菌性髄膜炎","0","0","0","25"
"マイコプラズマ肺炎","0","0","0","25"
"クラミジア肺炎(オウム病は除く)","0","0","0","25"
"感染性胃腸炎（ロタウイルス）","0","0","0","25"
"インフルエンザ入院","6","6","12","25"
