"定点報告疾患 週報告分 男女別集計表"
"東京都"
"集計期間開始週",2007年23週
"集計期間終了週",2007年23週

"疾病名","男性","女性","男女合計","定点数"
"インフルエンザ","6","2","8","287"
"RSウイルス感染症","7","5","12","149"
"咽頭結膜熱","81","60","141","149"
"Ａ群溶血性レンサ球菌咽頭炎","210","178","388","149"
"感染性胃腸炎","554","476","1030","149"
"水痘","123","123","246","149"
"手足口病","24","20","44","149"
"伝染性紅斑","30","51","81","149"
"突発性発しん","62","64","126","149"
"百日咳","1","1","2","149"
"風しん","1","0","1","149"
"ヘルパンギーナ","35","32","67","149"
"麻しん（成人麻しん以外）","8","5","13","149"
"流行性耳下腺炎","31","26","57","149"
"不明発しん症","15","11","26","149"
"川崎病","3","1","4","149"
"急性出血性結膜炎","2","2","4","39"
"流行性角結膜炎","12","16","28","39"
"細菌性髄膜炎","0","0","0","25"
"無菌性髄膜炎","0","0","0","25"
"マイコプラズマ肺炎","2","8","10","25"
"クラミジア肺炎(オウム病は除く)","1","0","1","25"
"成人麻しん","6","12","18","25"
