"定点報告疾患 週報告分 男女別集計表"
"東京都"
"集計期間開始週",2015年52週
"集計期間終了週",2015年52週

"疾病名","男性","女性","男女合計","定点数"
"インフルエンザ","158","146","304","413"
"RSウイルス感染症","144","133","277","261"
"咽頭結膜熱","74","59","133","261"
"Ａ群溶血性レンサ球菌咽頭炎","481","358","839","261"
"感染性胃腸炎","1715","1666","3381","261"
"水痘","138","97","235","261"
"手足口病","7","6","13","261"
"伝染性紅斑","68","48","116","261"
"突発性発しん","52","45","97","261"
"百日咳","1","2","3","261"
"ヘルパンギーナ","4","1","5","261"
"流行性耳下腺炎","83","71","154","261"
"不明発しん症","11","11","22","261"
"川崎病","4","3","7","261"
"急性出血性結膜炎","0","0","0","39"
"流行性角結膜炎","11","10","21","39"
"細菌性髄膜炎","0","1","1","25"
"無菌性髄膜炎","0","0","0","25"
"マイコプラズマ肺炎","16","14","30","25"
"クラミジア肺炎(オウム病は除く)","1","1","2","25"
"感染性胃腸炎（ロタウイルス）","2","0","2","25"
"インフルエンザ入院","3","4","7","25"
