"定点報告疾患 週報告分 男女別集計表"
"東京都"
"集計期間開始週",2021年2週
"集計期間終了週",2021年2週

"疾病名","男性","女性","男女合計","定点数"
"インフルエンザ","2","2","4","410"
"RSウイルス感染症","8","1","9","259"
"咽頭結膜熱","16","17","33","259"
"Ａ群溶血性レンサ球菌咽頭炎","48","36","84","259"
"感染性胃腸炎","414","314","728","259"
"水痘","16","12","28","259"
"手足口病","3","3","6","259"
"伝染性紅斑","7","1","8","259"
"突発性発しん","58","47","105","259"
"ヘルパンギーナ","1","3","4","259"
"流行性耳下腺炎","6","7","13","259"
"不明発しん症","4","2","6","259"
"川崎病","3","2","5","259"
"急性出血性結膜炎","0","0","0","37"
"流行性角結膜炎","3","1","4","37"
"細菌性髄膜炎","0","0","0","25"
"無菌性髄膜炎","0","0","0","25"
"マイコプラズマ肺炎","3","0","3","25"
"クラミジア肺炎(オウム病は除く)","0","0","0","25"
"感染性胃腸炎（ロタウイルス）","0","0","0","25"
"インフルエンザ入院","0","0","0","25"
