"定点報告疾患 週報告分 男女別集計表"
"東京都"
"集計期間開始週",2011年27週
"集計期間終了週",2011年27週

"疾病名","男性","女性","男女合計","定点数"
"インフルエンザ","3","12","15","417"
"RSウイルス感染症","11","13","24","263"
"咽頭結膜熱","125","75","200","263"
"Ａ群溶血性レンサ球菌咽頭炎","244","195","439","263"
"感染性胃腸炎","607","478","1085","263"
"水痘","150","143","293","263"
"手足口病","708","617","1325","263"
"伝染性紅斑","97","135","232","263"
"突発性発しん","104","79","183","263"
"百日咳","1","5","6","263"
"ヘルパンギーナ","472","413","885","263"
"流行性耳下腺炎","82","63","145","263"
"不明発しん症","42","30","72","263"
"川崎病","3","6","9","263"
"急性出血性結膜炎","0","0","0","37"
"流行性角結膜炎","5","7","12","37"
"細菌性髄膜炎","0","0","0","23"
"無菌性髄膜炎","0","0","0","23"
"マイコプラズマ肺炎","6","9","15","23"
"クラミジア肺炎(オウム病は除く)","0","0","0","23"
"インフルエンザ入院","0","0","0","25"
