"定点報告疾患 週報告分 男女別集計表"
"東京都"
"集計期間開始週",2009年51週
"集計期間終了週",2009年51週

"疾病名","男性","女性","男女合計","定点数"
"インフルエンザ","1805","1750","3555","290"
"RSウイルス感染症","39","36","75","150"
"咽頭結膜熱","12","8","20","150"
"Ａ群溶血性レンサ球菌咽頭炎","82","86","168","150"
"感染性胃腸炎","751","684","1435","150"
"水痘","128","97","225","150"
"手足口病","20","15","35","150"
"伝染性紅斑","12","6","18","150"
"突発性発しん","30","39","69","150"
"百日咳","0","2","2","150"
"ヘルパンギーナ","6","5","11","150"
"流行性耳下腺炎","65","66","131","150"
"不明発しん症","1","6","7","150"
"川崎病","0","1","1","150"
"急性出血性結膜炎","0","1","1","39"
"流行性角結膜炎","9","3","12","39"
"細菌性髄膜炎","1","0","1","24"
"無菌性髄膜炎","0","0","0","24"
"マイコプラズマ肺炎","2","2","4","24"
"クラミジア肺炎(オウム病は除く)","0","0","0","24"
