"定点報告疾患 週報告分 医療圏別"
"東京都"
"集計期間開始週","2011年51週"
"集計期間終了週","2011年51週"
"性別","男性"

"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","インフルエンザ入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"区中央部","22","6","8","10","123","23","1","1","7","1","0","3","0","0","0","4","1","1","0","0","0","","","","","",""
"区南部","10","9","2","34","246","16","0","2","7","0","0","5","0","1","0","0","0","0","0","0","0","","","","","",""
"区西南部","3","2","16","33","231","23","4","1","2","0","0","2","0","0","0","1","0","0","0","0","0","","","","","",""
"区西部","7","3","2","21","201","15","0","0","7","0","1","8","1","0","0","2","0","0","3","0","0","","","","","",""
"区西北部","11","2","1","13","257","31","2","2","12","0","2","4","0","0","0","1","0","0","1","0","0","","","","","",""
"区東北部","19","14","7","30","293","31","2","0","4","0","0","4","1","0","0","0","0","0","5","0","0","","","","","",""
"区東部","46","13","10","39","403","44","2","1","10","0","0","1","0","0","0","0","0","0","0","0","0","","","","","",""
"西多摩","0","3","1","13","46","20","0","1","0","0","0","1","0","0","0","0","0","0","1","0","0","","","","","",""
"南多摩","13","6","6","71","475","104","2","11","8","2","2","12","3","0","0","2","0","0","0","0","0","","","","","",""
"北多摩西部","1","3","0","14","91","31","3","3","3","0","0","4","1","0","0","0","0","0","0","0","0","","","","","",""
"北多摩南部","11","6","6","45","161","34","0","10","4","1","1","0","0","0","0","0","0","0","5","0","0","","","","","",""
"北多摩北部","1","4","4","42","195","17","3","0","10","0","0","2","2","0","0","0","0","0","2","0","0","","","","","",""
"島しょ","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","145","71","63","366","2722","389","19","32","74","4","6","46","8","1","0","10","1","1","17","0","0","","","","","",""


"定点報告疾患 週報告分 医療圏別"
"東京都"
"集計期間開始週","2011年51週"
"集計期間終了週","2011年51週"
"性別","女性"

"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","インフルエンザ入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"区中央部","15","3","4","11","126","7","1","1","8","1","1","5","0","0","0","2","1","1","2","0","0","","","","","",""
"区南部","9","10","9","30","239","23","1","2","7","2","1","5","2","1","0","0","0","0","0","0","0","","","","","",""
"区西南部","9","3","19","32","254","19","2","1","4","0","0","1","0","0","0","1","1","0","0","0","0","","","","","",""
"区西部","5","7","2","19","211","12","2","0","10","0","1","4","1","1","0","2","0","0","2","0","0","","","","","",""
"区西北部","17","2","1","14","277","38","2","3","16","1","2","6","2","0","0","1","0","0","2","0","0","","","","","",""
"区東北部","26","7","3","31","304","24","2","1","14","0","0","4","1","0","0","5","0","0","6","0","0","","","","","",""
"区東部","52","6","15","38","414","55","1","9","12","0","0","4","0","1","0","1","0","1","1","0","0","","","","","",""
"西多摩","1","1","1","4","46","10","0","1","1","0","0","1","0","0","0","0","0","0","1","0","0","","","","","",""
"南多摩","8","14","5","68","447","88","1","4","12","2","2","11","3","0","0","3","0","0","0","0","0","","","","","",""
"北多摩西部","2","4","0","14","93","23","3","2","4","0","0","1","1","0","0","0","0","0","0","0","0","","","","","",""
"北多摩南部","2","7","3","36","105","35","1","7","6","1","1","0","1","0","0","1","0","0","1","0","0","","","","","",""
"北多摩北部","1","11","2","37","175","9","3","0","6","0","0","2","1","0","0","0","0","0","2","0","1","","","","","",""
"島しょ","1","0","0","1","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","148","75","64","335","2691","343","19","31","102","7","8","44","12","3","0","16","2","2","17","0","1","","","","","",""


"定点報告疾患 週報告分 医療圏別"
"東京都"
"集計期間開始週","2011年51週"
"集計期間終了週","2011年51週"
"性別","男女合計"

"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","インフルエンザ入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
