"定点報告疾患 週報告分 男女別集計表"
"東京都"
"集計期間開始週",2023年19週
"集計期間終了週",2023年19週

"疾病名","男性","女性","男女合計","定点数"
"インフルエンザ","217","180","397","415"
"新型コロナウイルス感染症（COVID-19）","479","517","996","415"
"RSウイルス感染症","53","42","95","261"
"咽頭結膜熱","64","58","122","261"
"Ａ群溶血性レンサ球菌咽頭炎","178","115","293","261"
"感染性胃腸炎","846","686","1532","261"
"水痘","30","19","49","261"
"手足口病","18","26","44","261"
"伝染性紅斑","4","4","8","261"
"突発性発しん","59","55","114","261"
"ヘルパンギーナ","33","31","64","261"
"流行性耳下腺炎","6","3","9","261"
"不明発しん症","8","7","15","261"
"川崎病","2","1","3","261"
"急性出血性結膜炎","1","1","2","38"
"流行性角結膜炎","5","5","10","38"
"細菌性髄膜炎","0","0","0","25"
"無菌性髄膜炎","0","0","0","25"
"マイコプラズマ肺炎","0","1","1","25"
"クラミジア肺炎(オウム病は除く)","0","0","0","25"
"感染性胃腸炎（ロタウイルス）","0","0","0","25"
"インフルエンザ入院","1","1","2","25"
