"定点報告疾患 週報告分 年齢別集計表"
"東京都"
"集計期間開始週","2009年17週"
"集計期間終了週","2009年17週"
"性別","男性"

"*急性呼吸器感染症（ARI）の「～5ヶ月」は「0歳」、「1歳」は「1～4歳」、「5歳」は「5～9歳」と読み替えてください。"
"*小児科定点把握対象疾患のうち「20-29歳」は「20歳以上」と読み替えてください。"
"*眼科疾患のうち、「70-79歳」は「70歳以上」と読み替えてください。"

"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)"
"～5ヶ月","0","1","0","0","5","3","0","0","2","0","0","0","0","0","0","0","1","0","0","0"
"～1歳","2","2","3","2","59","2","1","0","24","0","2","0","2","0","0","0","0","0","0","0"
"1歳","9","1","8","7","88","17","0","2","20","0","2","6","2","0","0","0","0","0","0","0"
"2歳","13","0","3","4","65","14","1","0","2","0","0","7","0","0","1","0","0","0","0","0"
"3歳","12","0","3","14","57","13","0","1","1","0","2","8","1","0","0","0","0","0","0","0"
"4歳","19","0","3","32","40","5","0","2","0","0","0","7","0","1","0","0","0","0","0","0"
"5歳","16","1","2","26","37","9","0","0","0","0","0","6","0","0","0","0","0","0","0","0"
"6歳","30","0","1","16","24","6","0","4","0","0","0","4","0","0","0","0","0","0","0","0"
"7歳","30","0","0","26","27","2","1","2","0","0","0","6","0","0","0","0","0","0","0","0"
"8歳","20","0","1","14","40","2","0","3","0","0","0","2","0","0","0","0","0","0","0","0"
"9歳","17","0","1","5","14","3","0","1","0","0","0","1","0","0","0","0","0","0","0","0"
"10～14歳","46","0","1","14","29","4","0","0","0","0","1","2","0","0","0","0","0","0","2","0"
"15～19歳","27","0","0","0","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"20～29歳","32","0","0","2","33","0","0","0","0","0","0","1","0","0","0","2","0","0","0","0"
"30～39歳","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"40～49歳","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"50～59歳","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"60～69歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"70～79歳","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"80歳以上","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0"
"合計","296","5","26","162","527","80","3","15","49","0","7","50","5","1","1","5","2","0","2","0"
"定点報告疾患 週報告分 年齢別集計表"
"東京都"
"集計期間開始週","2009年17週"
"集計期間終了週","2009年17週"
"性別","女性"

"*急性呼吸器感染症（ARI）の「～5ヶ月」は「0歳」、「1歳」は「1～4歳」、「5歳」は「5～9歳」と読み替えてください。"
"*小児科定点把握対象疾患のうち「20-29歳」は「20歳以上」と読み替えてください。"
"*眼科疾患のうち、「70-79歳」は「70歳以上」と読み替えてください。"

"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)"
"～5ヶ月","0","0","0","0","6","1","0","0","4","0","0","0","0","0","0","0","0","0","0","0"
"～1歳","2","0","0","1","50","0","1","0","25","0","0","0","1","0","0","0","0","0","0","0"
"1歳","12","1","4","6","70","19","3","0","24","0","2","2","2","0","0","0","0","0","0","0"
"2歳","14","0","2","2","39","9","0","1","1","0","0","7","1","0","0","0","0","0","1","0"
"3歳","10","0","1","17","45","16","0","3","1","0","0","8","1","0","0","0","0","0","0","0"
"4歳","20","0","3","17","40","11","2","1","0","0","0","9","0","0","0","0","0","0","0","0"
"5歳","19","0","2","18","34","8","0","2","0","0","0","9","0","0","0","0","0","1","1","0"
"6歳","28","0","0","16","20","3","0","2","0","1","0","4","0","0","0","0","0","0","0","0"
"7歳","30","0","1","13","18","1","0","0","0","0","0","1","1","0","0","0","0","0","0","0"
"8歳","20","0","0","14","21","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"9歳","18","0","0","7","9","1","0","0","0","0","0","2","0","0","0","0","0","0","0","0"
"10～14歳","48","0","1","12","25","0","0","0","0","0","0","2","0","0","0","0","0","0","2","0"
"15～19歳","22","0","0","1","6","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"20～29歳","29","0","1","10","66","1","0","0","0","1","0","1","0","0","0","1","0","0","0","0"
"30～39歳","16","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0"
"40～49歳","16","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0"
"50～59歳","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"60～69歳","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0"
"70～79歳","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"80歳以上","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"合計","313","1","15","134","449","70","6","10","55","2","2","46","6","0","1","7","0","1","4","0"
"定点報告疾患 週報告分 年齢別集計表"
"東京都"
"集計期間開始週","2009年17週"
"集計期間終了週","2009年17週"
"性別","男女合計"

"*急性呼吸器感染症（ARI）の「～5ヶ月」は「0歳」、「1歳」は「1～4歳」、「5歳」は「5～9歳」と読み替えてください。"
"*小児科定点把握対象疾患のうち「20-29歳」は「20歳以上」と読み替えてください。"
"*眼科疾患のうち、「70-79歳」は「70歳以上」と読み替えてください。"

"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)"
"～5ヶ月","0","1","0","0","11","4","0","0","6","0","0","0","0","0","0","0","1","0","0","0"
"～1歳","4","2","3","3","109","2","2","0","49","0","2","0","3","0","0","0","0","0","0","0"
"1歳","21","2","12","13","158","36","3","2","44","0","4","8","4","0","0","0","0","0","0","0"
"2歳","27","0","5","6","104","23","1","1","3","0","0","14","1","0","1","0","0","0","1","0"
"3歳","22","0","4","31","102","29","0","4","2","0","2","16","2","0","0","0","0","0","0","0"
"4歳","39","0","6","49","80","16","2","3","0","0","0","16","0","1","0","0","0","0","0","0"
"5歳","35","1","4","44","71","17","0","2","0","0","0","15","0","0","0","0","0","1","1","0"
"6歳","58","0","1","32","44","9","0","6","0","1","0","8","0","0","0","0","0","0","0","0"
"7歳","60","0","1","39","45","3","1","2","0","0","0","7","1","0","0","0","0","0","0","0"
"8歳","40","0","1","28","61","2","0","3","0","0","0","3","0","0","0","0","0","0","0","0"
"9歳","35","0","1","12","23","4","0","1","0","0","0","3","0","0","0","0","0","0","0","0"
"10～14歳","94","0","2","26","54","4","0","0","0","0","1","4","0","0","0","0","0","0","4","0"
"15～19歳","49","0","0","1","15","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"20～29歳","61","0","1","12","99","1","0","0","0","1","0","2","0","0","0","3","0","0","0","0"
"30～39歳","25","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0"
"40～49歳","21","0","0","0","0","0","0","0","0","0","0","0","0","0","1","2","0","0","0","0"
"50～59歳","12","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"60～69歳","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0"
"70～79歳","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"80歳以上","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0"
"合計","609","6","41","296","976","150","9","25","104","2","9","96","11","1","2","12","2","1","6","0"
"定点数","286","147","147","147","147","147","147","147","147","147","147","147","147","147","37","37","24","24","24","24"


