"定点報告疾患 月報告分 保健所別"
"東京都"
"集計期間開始月","2005年12月"
"集計期間終了月","2005年12月"
"性別","男性"

"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症","STD定点","基幹定点"
"千代田","0","0","0","0","0","0","0","0","0","",""
"中央区","8","0","3","10","0","0","0","0","0","",""
"みなと","0","0","0","0","0","0","11","1","0","",""
"新宿区","20","16","9","14","0","2","27","12","2","",""
"文京","0","0","0","0","0","0","4","1","0","",""
"台東","1","1","0","0","0","0","0","0","0","",""
"墨田区","1","1","0","0","0","0","8","5","0","",""
"江東区","8","13","2","8","0","0","0","0","0","",""
"品川区","0","0","0","3","0","0","0","0","0","",""
"目黒区","0","0","0","0","0","0","0","0","0","",""
"大田区","3","1","0","2","0","0","7","0","0","",""
"世田谷","0","0","0","0","0","0","5","1","1","",""
"渋谷区","2","3","2","1","0","0","3","0","0","",""
"中野区","4","2","1","0","0","0","0","0","0","",""
"杉並","0","0","0","0","0","0","0","0","0","",""
"池袋","16","6","9","8","0","1","5","2","0","",""
"北区","1","0","0","0","0","0","0","0","0","",""
"荒川区","0","0","0","0","0","0","0","0","0","",""
"板橋区","1","2","2","0","0","0","0","0","0","",""
"練馬区","0","0","0","0","0","0","0","0","0","",""
"足立","1","1","0","1","0","0","0","0","0","",""
"葛飾区","0","0","0","0","0","0","2","4","0","",""
"江戸川","0","0","0","0","0","0","0","0","0","",""
"八王子","0","0","0","0","0","0","1","0","0","",""
"町田市","0","0","0","0","0","0","0","0","0","",""
"西多摩","0","0","0","0","0","0","0","0","0","",""
"南多摩","0","0","0","0","0","0","0","0","0","",""
"多摩立川","0","0","0","0","0","0","0","0","0","",""
"多摩府中","2","0","1","0","0","0","1","1","1","",""
"多摩小平","0","0","0","0","0","0","5","13","0","",""
"島しょ","0","0","0","0","0","0","0","0","0","",""
"合計","68","46","29","47","0","3","79","40","4","",""


"定点報告疾患 月報告分 保健所別"
"東京都"
"集計期間開始月","2005年12月"
"集計期間終了月","2005年12月"
"性別","女性"

"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症","STD定点","基幹定点"
"千代田","0","0","0","0","0","0","2","0","0","",""
"中央区","1","0","0","0","0","0","0","0","0","",""
"みなと","6","10","5","1","2","0","1","0","0","",""
"新宿区","11","4","5","5","2","0","15","11","0","",""
"文京","0","0","0","0","0","0","1","3","0","",""
"台東","17","27","1","0","0","0","0","0","0","",""
"墨田区","0","1","0","0","0","0","2","3","0","",""
"江東区","6","0","0","2","0","0","0","0","0","",""
"品川区","0","0","0","0","0","0","0","0","0","",""
"目黒区","0","0","0","0","0","0","0","0","0","",""
