"定点報告疾患 週報告分 医療圏別"
"東京都"
"集計期間開始週","2009年33週"
"集計期間終了週","2009年33週"
"性別","男性"

"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"区中央部","12","0","4","2","7","1","18","0","9","0","15","1","0","0","0","1","0","0","2","0","","","","","",""
"区南部","24","1","0","1","14","3","5","1","1","0","5","3","4","0","0","0","0","0","0","0","","","","","",""
"区西南部","29","0","1","2","6","0","4","0","2","0","5","1","1","0","0","1","0","0","0","0","","","","","",""
"区西部","26","0","1","1","11","2","13","0","2","0","12","0","1","0","0","1","0","0","0","0","","","","","",""
"区西北部","23","0","0","1","11","2","6","1","5","0","5","4","0","0","0","0","0","0","0","0","","","","","",""
"区東北部","35","0","1","1","7","5","11","0","10","0","5","2","1","0","0","0","0","0","0","1","","","","","",""
"区東部","35","1","0","4","10","1","9","1","2","0","15","3","1","0","0","0","0","0","0","0","","","","","",""
"西多摩","17","0","0","0","4","4","4","0","0","0","2","5","0","0","0","0","0","0","0","0","","","","","",""
"南多摩","47","0","0","11","28","1","13","2","8","0","21","12","4","0","0","0","0","0","0","0","","","","","",""
"北多摩西部","10","0","0","2","2","0","4","0","1","0","4","1","0","0","0","0","0","0","0","0","","","","","",""
"北多摩南部","22","0","0","1","3","1","2","0","0","0","4","2","1","0","0","0","0","0","0","0","","","","","",""
"北多摩北部","14","4","0","2","10","3","0","0","2","0","6","3","0","0","0","0","0","0","0","0","","","","","",""
"島しょ","4","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","298","6","7","28","113","23","92","5","42","0","99","37","13","0","0","3","0","0","2","1","","","","","",""


"定点報告疾患 週報告分 医療圏別"
"東京都"
