"定点報告疾患 月報告分 医療圏別"
"東京都"
"集計期間開始月","2000年8月"
"集計期間終了月","2000年8月"
"性別","男性"

"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症","STD定点","基幹定点"
"区中央部","10","8","7","10","0","1","23","7","0","",""
"区南部","0","0","0","0","0","0","10","0","0","",""
"区西南部","8","0","0","1","0","0","8","3","0","",""
"区西部","25","5","6","14","0","0","19","2","4","",""
"区西北部","26","5","7","4","0","2","11","1","0","",""
"区東北部","5","3","0","3","0","0","0","0","0","",""
"区東部","21","11","11","29","0","0","1","0","0","",""
"西多摩","0","0","0","0","0","0","0","0","0","",""
"南多摩","0","0","0","0","1","0","8","0","0","",""
"北多摩西部","0","1","3","7","0","0","0","0","0","",""
"北多摩南部","10","3","2","8","0","3","0","0","0","",""
"北多摩北部","0","0","0","0","0","0","4","2","0","",""
"島しょ","0","0","0","0","0","0","0","0","0","",""
"合計","105","36","36","76","1","6","84","15","4","",""


"定点報告疾患 月報告分 医療圏別"
"東京都"
"集計期間開始月","2000年8月"
"集計期間終了月","2000年8月"
"性別","女性"

"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症","STD定点","基幹定点"
"区中央部","37","23","2","4","19","0","20","5","0","",""
"区南部","0","0","0","0","0","0","3","0","0","",""
"区西南部","2","0","0","0","0","0","11","4","0","",""
"区西部","25","13","9","7","1","0","13","3","1","",""
"区西北部","14","6","2","7","0","1","4","1","0","",""
"区東北部","1","1","1","0","0","0","0","0","0","",""
"区東部","6","0","1","2","0","0","1","0","0","",""
"西多摩","0","0","0","0","0","0","0","0","0","",""
"南多摩","10","0","0","0","3","0","4","0","0","",""
"北多摩西部","3","0","6","5","1","0","0","0","0","",""
"北多摩南部","5","3","2","0","0","1","0","0","0","",""
"北多摩北部","0","0","0","0","0","0","7","0","0","",""
"島しょ","0","0","0","0","0","0","0","0","0","",""
"合計","103","46","23","25","24","2","63","13","1","",""


"定点報告疾患 月報告分 医療圏別"
"東京都"
"集計期間開始月","2000年8月"
"集計期間終了月","2000年8月"
"性別","男女合計"

"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症","STD定点","基幹定点"
"区中央部","47","31","9","14","19","1","43","12","0","7","5"
"区南部","0","0","0","0","0","0","13","0","0","5","1"
"区西南部","10","0","0","1","0","0","19","7","0","4","4"
"区西部","50","18","15","21","1","0","32","5","5","6","4"
"区西北部","40","11","9","11","0","3","15","2","0","6","2"
"区東北部","6","4","1","3","0","0","0","0","0","2","0"
"区東部","27","11","12","31","0","0","2","0","0","3","1"
"西多摩","0","0","0","0","0","0","0","0","0","0","1"
"南多摩","10","0","0","0","4","0","12","0","0","4","1"
"北多摩西部","3","1","9","12","1","0","0","0","0","2","1"
"北多摩南部","15","6","4","8","0","4","0","0","0","1","2"
"北多摩北部","0","0","0","0","0","0","11","2","0","0","3"
"島しょ","0","0","0","0","0","0","0","0","0","0","1"
"合計","208","82","59","101","25","8","147","28","5","41","25"


