"定点報告疾患 週報告分 保健所別"
"東京都"
"集計期間開始週","2025年3週"
"集計期間終了週","2025年3週"
"性別","男性"

"","インフルエンザ","新型コロナウイルス感染症（COVID-19）","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","COVID-19入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"千代田","22","10","3","0","0","2","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","6","","","","","",""
"中央区","21","4","1","0","1","8","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"みなと","30","7","0","0","2","16","1","0","3","0","1","0","0","0","0","0","0","0","0","0","0","2","3","","","","","",""
"新宿区","30","10","0","0","3","19","1","1","1","2","0","0","0","0","0","0","0","0","1","0","0","0","2","","","","","",""
"文京","47","8","1","0","1","6","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","1","","","","","",""
"台東","36","6","0","0","7","22","2","0","11","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"墨田区","51","12","0","0","3","3","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","4","3","","","","","",""
"江東区","112","15","1","0","7","54","3","0","16","1","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"品川区","26","6","6","0","6","29","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"目黒区","23","7","4","0","1","7","1","1","5","2","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"大田区","92","20","4","3","9","73","2","3","18","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"世田谷","114","19","4","2","13","39","0","0","12","0","0","1","0","0","0","0","0","0","0","0","0","2","0","","","","","",""
"渋谷区","19","5","0","0","3","8","1","0","3","0","0","0","0","0","0","1","0","0","0","0","0","3","2","","","","","",""
"中野区","47","8","0","0","14","28","1","0","5","1","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"杉並","74","17","1","0","5","24","1","0","7","1","0","0","0","0","0","0","0","0","2","0","0","5","3","","","","","",""
"池袋","50","12","0","1","10","10","2","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"北区","86","21","1","0","9","20","0","1","14","1","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"荒川区","39","10","4","0","5","16","0","0","5","1","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"板橋区","68","25","0","0","8","35","0","0","13","0","0","0","0","0","0","0","0","0","0","0","0","0","2","","","","","",""
"練馬区","129","35","2","0","29","33","2","0","30","2","0","0","0","0","0","2","0","0","0","0","0","0","0","","","","","",""
"足立","100","35","2","6","11","54","2","0","7","7","1","0","0","0","0","1","0","0","0","0","0","0","0","","","","","",""
"葛飾区","49","21","0","0","3","18","1","0","12","0","0","1","0","0","0","0","0","0","4","0","0","1","6","","","","","",""
"江戸川","121","25","1","1","11","43","1","0","22","1","0","0","0","0","0","1","0","0","0","0","0","0","0","","","","","",""
"八王子市","135","28","1","0","9","43","2","1","16","3","0","0","0","0","0","1","0","0","0","0","0","2","19","","","","","",""
"町田市","60","21","0","0","1","23","1","0","9","0","0","0","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"西多摩","54","29","0","0","1","13","0","0","3","3","0","0","0","0","0","0","0","0","1","0","0","1","2","","","","","",""
"南多摩","70","34","2","0","5","25","1","0","10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"多摩立川","76","22","2","1","19","19","0","0","14","0","0","0","0","0","0","0","0","0","0","0","0","1","3","","","","","",""
"多摩府中","202","53","3","1","22","103","4","1","24","4","0","2","0","0","0","0","0","0","0","0","0","6","3","","","","","",""
"多摩小平","128","38","5","1","35","56","3","0","30","3","0","0","0","0","0","0","0","0","2","0","0","14","16","","","","","",""
"島しょ","20","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","5","","","","","",""
"合計","2131","564","48","16","253","849","32","8","305","33","2","4","1","0","0","6","0","0","10","0","0","44","76","","","","","",""


"定点報告疾患 週報告分 保健所別"
"東京都"
"集計期間開始週","2025年3週"
"集計期間終了週","2025年3週"
"性別","女性"

"","インフルエンザ","新型コロナウイルス感染症（COVID-19）","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","COVID-19入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"千代田","18","13","2","0","0","2","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","2","","","","","",""
"中央区","18","3","0","0","2","12","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","","","","","",""
"みなと","39","11","2","0","0","15","0","0","6","0","0","0","0","0","0","0","0","0","0","0","0","3","1","","","","","",""
"新宿区","42","15","1","0","8","19","1","0","2","0","0","0","0","0","0","0","0","0","1","0","0","1","0","","","","","",""
"文京","39","5","0","0","1","13","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","4","","","","","",""
"台東","29","8","0","0","4","27","2","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"墨田区","53","20","0","0","0","6","0","0","9","0","0","0","0","0","0","0","0","0","1","0","0","0","0","","","","","",""
"江東区","109","16","2","0","4","37","1","0","15","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"品川区","27","7","1","0","6","14","0","0","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"目黒区","23","11","2","0","2","9","0","2","5","1","0","0","0","0","0","1","0","0","0","0","0","0","0","","","","","",""
"大田区","80","18","1","3","14","36","1","0","14","0","0","0","0","1","0","0","0","0","0","0","0","2","2","","","","","",""
"世田谷","106","30","2","0","11","40","0","1","13","2","0","0","1","0","0","2","0","0","0","0","0","6","1","","","","","",""
"渋谷区","20","7","0","0","1","5","2","0","8","0","0","0","0","0","0","0","0","0","0","0","0","2","3","","","","","",""
"中野区","58","21","0","0","10","20","0","1","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"杉並","59","24","0","0","6","31","0","0","13","0","0","0","0","0","0","0","0","0","1","0","0","8","4","","","","","",""
"池袋","62","5","1","0","6","6","4","0","2","0","0","0","0","0","0","1","0","0","1","0","0","0","0","","","","","",""
"北区","79","16","3","0","4","21","0","0","8","4","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"荒川区","40","12","5","1","7","16","1","0","7","2","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"板橋区","63","27","1","0","2","21","2","0","8","0","0","0","1","0","0","0","0","0","0","0","0","1","2","","","","","",""
"練馬区","147","31","5","1","15","41","1","0","15","0","0","0","1","0","0","1","0","0","0","0","0","0","0","","","","","",""
"足立","98","38","2","4","13","39","1","1","11","2","0","0","0","0","0","2","0","0","0","0","0","0","0","","","","","",""
"葛飾区","62","21","0","1","1","22","0","2","15","2","0","0","0","0","0","0","0","0","0","0","0","3","1","","","","","",""
"江戸川","106","32","0","1","6","50","1","0","12","1","0","0","0","0","0","2","0","0","0","0","0","0","0","","","","","",""
"八王子市","153","40","3","0","17","30","3","0","21","2","0","0","0","0","0","0","0","0","0","0","0","2","9","","","","","",""
"町田市","76","18","0","0","9","19","0","0","15","1","0","1","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"西多摩","56","23","0","0","1","11","2","2","2","0","0","0","0","0","0","1","0","0","2","0","0","1","4","","","","","",""
"南多摩","66","26","3","0","1","21","0","1","16","0","0","0","0","0","0","1","0","0","0","0","0","0","0","","","","","",""
"多摩立川","94","42","2","0","12","18","2","0","8","0","0","1","1","0","0","0","0","0","0","0","0","0","2","","","","","",""
"多摩府中","186","56","4","0","19","72","0","0","29","0","1","1","0","0","0","1","0","0","0","0","0","9","6","","","","","",""
"多摩小平","132","48","3","0","29","50","1","0","34","2","0","0","0","1","0","1","0","0","0","0","0","4","6","","","","","",""
"島しょ","26","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","","","","","",""
"合計","2166","646","45","11","211","723","25","11","305","20","1","3","4","2","0","14","0","1","6","0","0","42","49","","","","","",""


"定点報告疾患 週報告分 保健所別"
"東京都"
"集計期間開始週","2025年3週"
"集計期間終了週","2025年3週"
"性別","男女合計"

"","インフルエンザ","新型コロナウイルス感染症（COVID-19）","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","COVID-19入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"千代田","40","23","5","0","0","4","0","0","0","1","0","0","0","0","0","0","0","1","0","0","0","1","8","4","3","0","2","2","2"
"中央区","39","7","1","0","3","20","0","1","4","0","0","0","0","0","0","1","0","0","0","0","0","0","0","5","3","1","0","0","0"
"みなと","69","18","2","0","2","31","1","0","9","0","1","0","0","0","0","0","0","0","0","0","0","5","4","9","6","0","1","1","1"
"新宿区","72","25","1","0","11","38","2","1","3","2","0","0","0","0","0","0","0","0","2","0","0","1","2","12","8","2","2","2","2"
"文京","86","13","1","0","2","19","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","1","5","7","4","1","1","1","1"
"台東","65","14","0","0","11","49","4","0","14","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7","4","0","0","0","0"
"墨田区","104","32","0","0","3","9","0","0","14","0","0","0","0","0","0","0","0","0","1","0","0","4","3","8","5","1","1","1","1"
"江東区","221","31","3","0","11","91","4","0","31","1","0","0","0","0","0","0","0","0","0","0","0","0","0","14","9","1","0","0","0"
"品川区","53","13","7","0","12","43","0","0","3","1","0","0","0","0","0","0","0","0","0","0","0","0","0","12","8","1","0","0","0"
"目黒区","46","18","6","0","3","16","1","3","10","3","0","0","0","0","0","1","0","0","0","0","0","0","0","8","5","1","0","0","0"
"大田区","172","38","5","6","23","109","3","3","32","0","0","0","0","1","0","0","0","0","0","0","0","2","2","21","13","2","1","1","1"
"世田谷","220","49","6","2","24","79","0","1","25","2","0","1","1","0","0","2","0","0","0","0","0","8","1","25","16","2","2","2","2"
"渋谷区","39","12","0","0","4","13","3","0","11","0","0","0","0","0","0","1","0","0","0","0","0","5","5","7","4","1","1","1","1"
"中野区","105","29","0","0","24","48","1","1","14","1","0","0","0","0","0","0","0","0","0","0","0","0","0","10","6","1","0","0","0"
"杉並","133","41","1","0","11","55","1","0","20","1","0","0","0","0","0","0","0","0","3","0","0","13","7","17","11","1","2","2","2"
"池袋","112","17","1","1","16","16","6","0","6","0","0","0","0","0","0","1","0","0","1","0","0","0","0","8","5","1","1","1","1"
"北区","165","37","4","0","13","41","0","1","22","5","0","0","0","0","0","0","0","0","0","0","0","0","0","11","7","1","0","0","0"
"荒川区","79","22","9","1","12","32","1","0","12","3","0","0","0","0","0","0","0","0","0","0","0","0","0","7","4","1","0","0","0"
"板橋区","131","52","1","0","10","56","2","0","21","0","0","0","1","0","0","0","0","0","0","0","0","1","4","16","10","2","1","1","1"
"練馬区","276","66","7","1","44","74","3","0","45","2","0","0","1","0","0","3","0","0","0","0","0","0","0","21","13","2","0","0","0"
"足立","198","73","4","10","24","93","3","1","18","9","1","0","0","0","0","3","0","0","0","0","0","0","0","20","13","2","0","0","0"
"葛飾区","111","42","0","1","4","40","1","2","27","2","0","1","0","0","0","0","0","0","4","0","0","4","7","13","8","1","1","1","1"
"江戸川","227","57","1","2","17","93","2","0","34","2","0","0","0","0","0","3","0","0","0","0","0","0","0","19","12","2","0","0","0"
"八王子市","288","68","4","0","26","73","5","1","37","5","0","0","0","0","0","1","0","0","0","0","0","4","28","17","10","2","1","1","1"
