"定点報告疾患 月報告分 年齢別集計表"
"東京都"
"集計期間開始月","2001年11月"
"集計期間終了月","2001年11月"
"性別","男性"

"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症"
"0歳","0","0","0","0","0","0","3","1","0"
"1～4歳","0","0","0","0","0","0","7","5","0"
"5～9歳","0","0","0","0","0","0","0","1","0"
"10～14歳","0","0","0","0","0","0","0","0","0"
"15～19歳","4","2","0","4","0","0","0","0","0"
"20～24歳","26","4","5","18","0","2","1","0","0"
"25～29歳","29","5","6","23","0","1","1","0","1"
"30～34歳","18","8","3","12","0","0","0","0","0"
"35～39歳","26","8","6","15","0","2","1","0","0"
"40～44歳","11","5","2","7","0","0","2","0","0"
"45～49歳","7","3","3","3","0","0","0","1","0"
"50～54歳","3","3","0","3","0","0","4","0","0"
"55～59歳","1","2","0","1","0","0","4","0","0"
"60～64歳","0","1","0","2","0","0","1","1","0"
"65～69歳","0","1","0","0","0","0","8","1","0"
"70歳以上","0","0","0","0","0","0","38","2","4"
"合計","125","42","25","88","0","5","70","12","5"


"定点報告疾患 月報告分 年齢別集計表"
"東京都"
"集計期間開始月","2001年11月"
"集計期間終了月","2001年11月"
"性別","女性"

"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症"
"0歳","0","0","0","0","0","0","8","0","0"
"1～4歳","0","0","0","0","0","0","1","6","0"
"5～9歳","0","0","0","0","0","0","0","0","0"
"10～14歳","0","0","0","0","0","0","0","0","0"
"15～19歳","24","4","4","7","3","0","0","0","0"
"20～24歳","40","11","12","8","12","0","0","0","0"
"25～29歳","28","14","4","6","6","0","0","0","1"
"30～34歳","13","16","2","1","7","0","1","0","0"
"35～39歳","12","3","0","1","2","1","0","0","0"
"40～44歳","2","1","0","0","6","0","1","0","0"
"45～49歳","0","1","0","0","5","0","3","0","0"
"50～54歳","0","1","0","0","1","2","3","1","0"
"55～59歳","0","1","0","0","0","0","0","0","0"
"60～64歳","0","0","0","0","0","0","3","1","1"
"65～69歳","0","0","0","0","0","0","7","1","0"
"70歳以上","0","0","0","0","1","0","16","1","0"
"合計","119","52","22","23","43","3","43","10","2"


"定点報告疾患 月報告分 年齢別集計表"
"東京都"
"集計期間開始月","2001年11月"
"集計期間終了月","2001年11月"
"性別","男女合計"

"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症"
"0歳","0","0","0","0","0","0","11","1","0"
"1～4歳","0","0","0","0","0","0","8","11","0"
"5～9歳","0","0","0","0","0","0","0","1","0"
"10～14歳","0","0","0","0","0","0","0","0","0"
"15～19歳","28","6","4","11","3","0","0","0","0"
"20～24歳","66","15","17","26","12","2","1","0","0"
"25～29歳","57","19","10","29","6","1","1","0","2"
"30～34歳","31","24","5","13","7","0","1","0","0"
"35～39歳","38","11","6","16","2","3","1","0","0"
"40～44歳","13","6","2","7","6","0","3","0","0"
"45～49歳","7","4","3","3","5","0","3","1","0"
"50～54歳","3","4","0","3","1","2","7","1","0"
"55～59歳","1","3","0","1","0","0","4","0","0"
"60～64歳","0","1","0","2","0","0","4","2","1"
"65～69歳","0","1","0","0","0","0","15","2","0"
"70歳以上","0","0","0","0","1","0","54","3","4"
"合計","244","94","47","111","43","8","113","22","7"
"定点数","41","41","41","41","41","41","25","25","25"


