"定点報告疾患 週報告分 男女別集計表"
"東京都"
"集計期間開始週",2020年32週
"集計期間終了週",2020年32週

"疾病名","男性","女性","男女合計","定点数"
"インフルエンザ","0","0","0","393"
"RSウイルス感染症","1","0","1","248"
"咽頭結膜熱","9","9","18","248"
"Ａ群溶血性レンサ球菌咽頭炎","51","33","84","248"
"感染性胃腸炎","274","245","519","248"
"水痘","12","15","27","248"
"手足口病","12","9","21","248"
"伝染性紅斑","2","3","5","248"
"突発性発しん","61","63","124","248"
"ヘルパンギーナ","9","7","16","248"
"流行性耳下腺炎","9","7","16","248"
"不明発しん症","5","2","7","248"
"川崎病","0","0","0","248"
"急性出血性結膜炎","0","0","0","38"
"流行性角結膜炎","3","0","3","38"
"細菌性髄膜炎","0","0","0","25"
"無菌性髄膜炎","0","0","0","25"
"マイコプラズマ肺炎","1","0","1","25"
"クラミジア肺炎(オウム病は除く)","0","0","0","25"
"感染性胃腸炎（ロタウイルス）","0","0","0","25"
"インフルエンザ入院","0","0","0","25"
