"定点報告疾患 週報告分 男女別集計表"
"東京都"
"集計期間開始週",2007年44週
"集計期間終了週",2007年44週

"疾病名","男性","女性","男女合計","定点数"
"インフルエンザ","82","92","174","286"
"RSウイルス感染症","28","28","56","149"
"咽頭結膜熱","17","11","28","149"
"Ａ群溶血性レンサ球菌咽頭炎","103","95","198","149"
"感染性胃腸炎","299","257","556","149"
"水痘","46","50","96","149"
"手足口病","33","17","50","149"
"伝染性紅斑","10","5","15","149"
"突発性発しん","39","38","77","149"
"百日咳","1","1","2","149"
"風しん","1","0","1","149"
"ヘルパンギーナ","15","8","23","149"
"麻しん（成人麻しん以外）","0","3","3","149"
"流行性耳下腺炎","12","5","17","149"
"不明発しん症","4","5","9","149"
"川崎病","2","0","2","149"
"急性出血性結膜炎","0","1","1","39"
"流行性角結膜炎","12","10","22","39"
"細菌性髄膜炎","0","0","0","25"
"無菌性髄膜炎","1","0","1","25"
"マイコプラズマ肺炎","2","4","6","25"
"クラミジア肺炎(オウム病は除く)","0","1","1","25"
"成人麻しん","0","0","0","25"
