"定点報告疾患 週報告分 男女別集計表"
"東京都"
"集計期間開始週",2024年9週
"集計期間終了週",2024年9週

"疾病名","男性","女性","男女合計","定点数"
"インフルエンザ","2817","2397","5214","416"
"新型コロナウイルス感染症（COVID-19）","928","1012","1940","416"
"RSウイルス感染症","34","22","56","262"
"咽頭結膜熱","38","48","86","262"
"Ａ群溶血性レンサ球菌咽頭炎","443","398","841","262"
"感染性胃腸炎","752","716","1468","262"
"水痘","33","16","49","262"
"手足口病","3","1","4","262"
"伝染性紅斑","7","9","16","262"
"突発性発しん","24","29","53","262"
"ヘルパンギーナ","1","3","4","262"
"流行性耳下腺炎","9","5","14","262"
"不明発しん症","1","5","6","262"
"川崎病","0","2","2","262"
"急性出血性結膜炎","1","1","2","39"
"流行性角結膜炎","6","14","20","39"
"細菌性髄膜炎","0","0","0","25"
"無菌性髄膜炎","0","0","0","25"
"マイコプラズマ肺炎","1","0","1","25"
"クラミジア肺炎(オウム病は除く)","0","0","0","25"
"感染性胃腸炎（ロタウイルス）","0","0","0","25"
"インフルエンザ入院","5","7","12","25"
"COVID-19入院","76","43","119","25"
