"定点報告疾患 週報告分 男女別集計表"
"東京都"
"集計期間開始週",2021年18週
"集計期間終了週",2021年18週

"疾病名","男性","女性","男女合計","定点数"
"インフルエンザ","0","0","0","404"
"RSウイルス感染症","29","29","58","258"
"咽頭結膜熱","12","10","22","258"
"Ａ群溶血性レンサ球菌咽頭炎","30","22","52","258"
"感染性胃腸炎","247","273","520","258"
"水痘","16","11","27","258"
"手足口病","2","3","5","258"
"伝染性紅斑","1","5","6","258"
"突発性発しん","46","39","85","258"
"ヘルパンギーナ","1","2","3","258"
"流行性耳下腺炎","5","6","11","258"
"不明発しん症","4","2","6","258"
"川崎病","1","1","2","258"
"急性出血性結膜炎","0","0","0","38"
"流行性角結膜炎","1","0","1","38"
"細菌性髄膜炎","2","0","2","25"
"無菌性髄膜炎","0","0","0","25"
"マイコプラズマ肺炎","0","1","1","25"
"クラミジア肺炎(オウム病は除く)","0","1","1","25"
"感染性胃腸炎（ロタウイルス）","0","0","0","25"
"インフルエンザ入院","0","0","0","25"
