"定点報告疾患 週報告分 男女別集計表"
"東京都"
"集計期間開始週",2013年11週
"集計期間終了週",2013年11週

"疾病名","男性","女性","男女合計","定点数"
"インフルエンザ","515","549","1064","417"
"RSウイルス感染症","24","21","45","263"
"咽頭結膜熱","36","27","63","263"
"Ａ群溶血性レンサ球菌咽頭炎","363","347","710","263"
"感染性胃腸炎","1740","1651","3391","263"
"水痘","102","83","185","263"
"手足口病","11","10","21","263"
"伝染性紅斑","14","11","25","263"
"突発性発しん","70","73","143","263"
"百日咳","0","0","0","263"
"ヘルパンギーナ","2","2","4","263"
"流行性耳下腺炎","23","16","39","263"
"不明発しん症","9","4","13","263"
"川崎病","0","5","5","263"
"急性出血性結膜炎","0","0","0","38"
"流行性角結膜炎","8","9","17","38"
"細菌性髄膜炎","1","2","3","25"
"無菌性髄膜炎","4","2","6","25"
"マイコプラズマ肺炎","8","9","17","25"
"クラミジア肺炎(オウム病は除く)","0","0","0","25"
"インフルエンザ入院","3","4","7","25"
