"定点報告疾患 週報告分 保健所別"
"東京都"
"集計期間開始週","2009年44週"
"集計期間終了週","2009年44週"
"性別","男性"

"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"千代田","16","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","","","","","",""
"中央区","37","0","0","3","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","","","","","",""
"みなと","83","5","2","0","7","0","1","0","2","0","0","1","0","0","0","0","0","0","0","1","","","","","",""
"新宿区","114","0","0","0","2","1","1","0","0","0","0","1","0","0","0","0","0","0","0","0","","","","","",""
"文京","50","0","0","5","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"台東","69","1","0","0","5","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"墨田区","59","0","0","0","2","0","2","0","1","0","0","2","0","0","0","0","0","0","0","0","","","","","",""
"江東区","136","0","0","2","5","0","0","1","1","0","1","0","0","0","0","0","0","0","0","0","","","","","",""
"品川区","87","0","0","3","9","1","1","2","0","0","1","0","0","0","0","1","0","0","0","0","","","","","",""
"目黒区","34","0","0","0","4","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"大田区","217","1","0","4","22","0","0","0","3","1","0","1","0","0","0","0","0","0","0","0","","","","","",""
"世田谷","216","0","0","4","8","2","2","0","3","0","0","1","1","1","0","0","0","0","0","0","","","","","",""
"渋谷区","53","0","0","0","1","1","0","0","4","0","0","0","0","0","0","1","0","0","0","0","","","","","",""
"中野区","94","0","0","1","11","1","0","0","1","0","0","1","0","0","0","0","0","0","0","0","","","","","",""
"杉並","175","0","0","2","14","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"池袋","100","0","0","0","3","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"北区","80","0","0","0","2","1","1","0","2","0","2","0","0","0","0","0","0","0","0","0","","","","","",""
"荒川区","62","0","0","3","7","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","","","","","",""
"板橋区","87","0","0","3","1","0","0","0","0","0","0","3","0","0","0","2","0","0","0","0","","","","","",""
"練馬区","155","0","0","0","7","0","1","1","1","0","1","3","0","0","0","2","0","0","0","0","","","","","",""
"足立","162","0","0","0","4","0","3","0","0","0","0","1","0","0","0","0","0","0","0","0","","","","","",""
"葛飾区","142","0","0","2","5","3","4","1","2","0","2","4","1","0","0","0","0","0","1","1","","","","","",""
"江戸川","232","0","0","6","8","1","2","0","1","0","0","2","0","0","0","0","0","0","0","0","","","","","",""
"八王子市","277","0","1","19","14","8","2","0","5","0","0","2","2","0","1","1","0","0","0","0","","","","","",""
"町田市","341","0","0","14","18","8","0","0","2","0","3","8","1","0","0","0","0","0","0","0","","","","","",""
"西多摩","107","0","0","0","5","1","1","0","1","1","0","6","0","0","0","0","0","0","0","0","","","","","",""
"南多摩","215","0","0","3","4","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","","","","","",""
"多摩立川","118","0","0","0","5","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","","","","","",""
"多摩府中","298","0","0","2","0","2","0","0","0","0","0","3","0","0","0","0","0","0","0","0","","","","","",""
"多摩小平","332","0","0","3","8","1","3","0","4","0","1","2","0","0","0","1","0","0","0","0","","","","","",""
"島しょ","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","4154","7","3","79","182","33","26","5","37","2","12","44","5","1","1","11","0","0","1","2","","","","","",""


"定点報告疾患 週報告分 保健所別"
"東京都"
"集計期間開始週","2009年44週"
"集計期間終了週","2009年44週"
"性別","女性"

"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"千代田","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"中央区","38","0","0","2","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"みなと","106","3","0","2","8","0","1","1","3","0","0","1","0","0","0","0","0","0","0","0","","","","","",""
"新宿区","88","0","0","0","1","0","0","0","1","0","0","1","1","0","0","1","0","0","1","0","","","","","",""
"文京","63","0","0","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"台東","82","2","0","0","3","0","3","0","1","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"墨田区","72","0","0","1","0","0","1","0","1","0","0","0","0","0","0","1","0","0","0","0","","","","","",""
"江東区","116","1","0","3","9","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","","","","","",""
"品川区","70","0","1","2","10","1","1","0","1","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"目黒区","23","0","0","0","2","1","0","0","2","0","0","1","0","0","0","1","0","0","0","0","","","","","",""
"大田区","182","0","0","2","24","0","2","2","3","2","1","1","0","0","0","0","0","0","0","0","","","","","",""
"世田谷","252","0","0","3","3","0","3","0","1","0","1","1","0","0","0","0","0","0","0","0","","","","","",""
"渋谷区","39","0","0","0","4","1","1","0","0","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"中野区","66","0","0","1","8","2","0","0","0","0","0","1","1","0","0","1","0","0","0","0","","","","","",""
"杉並","165","0","0","2","10","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"池袋","95","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"北区","79","0","0","0","2","1","0","0","0","0","0","2","0","0","0","0","0","0","0","0","","","","","",""
"荒川区","63","0","0","1","4","2","0","0","1","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"板橋区","118","0","0","0","3","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","","","","","",""
"練馬区","135","0","0","0","1","0","1","0","1","0","0","4","0","0","0","0","0","0","0","0","","","","","",""
"足立","138","0","0","0","3","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"葛飾区","140","0","0","0","1","8","2","1","3","0","1","5","0","0","0","0","0","0","2","0","","","","","",""
"江戸川","211","0","0","4","4","1","0","1","2","0","0","2","0","0","0","0","0","0","0","0","","","","","",""
"八王子市","247","0","0","16","6","5","2","1","2","0","0","5","1","0","0","0","0","0","0","0","","","","","",""
"町田市","300","0","1","6","11","11","2","0","1","0","6","6","2","0","0","0","0","0","0","0","","","","","",""
"西多摩","115","0","0","0","7","1","0","0","0","1","0","3","0","0","0","0","0","0","1","0","","","","","",""
"南多摩","198","0","0","1","3","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"多摩立川","117","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"多摩府中","262","0","0","2","0","1","0","1","3","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"多摩小平","328","1","0","3","7","2","5","0","3","0","0","1","0","0","0","0","0","0","0","0","","","","","",""
"島しょ","2","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","3919","7","2","53","142","41","24","7","34","4","9","36","5","0","0","5","0","0","4","0","","","","","",""


"定点報告疾患 週報告分 保健所別"
"東京都"
"集計期間開始週","2009年44週"
"集計期間終了週","2009年44週"
"性別","男女合計"

"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"千代田","25","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","4","3","0","1","2","0"
