"定点報告疾患 週報告分 医療圏別"
"東京都"
"集計期間開始週","2010年26週"
"集計期間終了週","2010年26週"
"性別","男性"

"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"区中央部","0","3","5","8","28","9","12","4","9","0","36","9","1","0","0","2","0","0","1","0","","","","","",""
"区南部","0","0","9","13","43","11","17","2","7","1","44","7","4","0","0","0","0","0","0","0","","","","","",""
"区西南部","0","0","6","7","24","10","9","4","4","0","40","6","0","0","0","2","0","0","0","0","","","","","",""
"区西部","0","0","1","14","41","11","31","2","5","4","21","2","0","0","0","1","1","0","1","1","","","","","",""
"区西北部","0","0","3","13","22","9","15","4","4","1","31","7","4","0","1","1","0","0","0","0","","","","","",""
"区東北部","0","1","2","17","40","4","9","14","13","0","51","4","1","0","0","0","0","0","1","0","","","","","",""
"区東部","0","1","0","3","33","17","32","4","3","2","99","3","1","0","0","0","0","0","0","0","","","","","",""
"西多摩","0","0","1","2","8","7","5","0","0","0","8","2","0","0","0","0","0","0","0","0","","","","","",""
"南多摩","2","1","2","16","70","23","30","4","14","0","43","16","5","0","0","1","0","0","0","0","","","","","",""
"北多摩西部","0","0","1","1","6","1","4","0","0","0","5","2","0","0","0","0","0","0","0","0","","","","","",""
"北多摩南部","0","0","0","0","11","9","8","0","3","0","30","5","1","0","0","0","0","0","0","0","","","","","",""
"北多摩北部","1","0","1","4","25","6","13","0","0","0","35","8","0","0","0","0","0","0","0","0","","","","","",""
"島しょ","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0","0","0","0","0","","","","","",""
"合計","3","6","31","98","351","117","185","38","62","8","443","75","17","0","1","7","1","0","3","1","","","","","",""


"定点報告疾患 週報告分 医療圏別"
"東京都"
"集計期間開始週","2010年26週"
"集計期間終了週","2010年26週"
"性別","女性"

"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"区中央部","0","3","2","11","17","9","9","4","9","1","21","6","1","0","0","2","0","0","2","0","","","","","",""
"区南部","0","3","8","6","35","7","15","2","10","1","36","4","4","0","0","0","0","0","0","0","","","","","",""
"区西南部","0","0","7","8","23","3","8","4","1","0","34","4","0","0","0","1","0","0","0","0","","","","","",""
"区西部","0","1","2","10","43","10","31","3","5","4","20","3","0","0","0","2","1","0","1","1","","","","","",""
"区西北部","0","0","2","9","17","11","16","3","5","2","22","3","4","0","1","1","0","0","0","0","","","","","",""
"区東北部","0","1","2","17","26","9","9","7","10","1","58","5","1","0","2","1","0","0","2","0","","","","","",""
"区東部","0","1","0","6","30","8","21","4","3","2","115","5","1","0","0","0","0","0","0","0","","","","","",""
"西多摩","0","0","3","1","4","2","2","0","1","0","10","1","0","0","0","0","0","0","0","0","","","","","",""
"南多摩","3","1","2","18","71","23","21","5","7","0","41","16","3","0","0","1","0","0","0","0","","","","","",""
"北多摩西部","0","0","1","1","8","4","3","1","0","0","7","1","0","0","0","0","0","0","0","0","","","","","",""
"北多摩南部","0","0","0","6","9","9","3","4","3","0","34","7","1","0","1","0","0","0","0","0","","","","","",""
"北多摩北部","1","0","1","9","9","5","17","4","1","0","34","7","0","0","0","1","0","0","0","0","","","","","",""
"島しょ","0","0","0","1","0","0","0","0","0","0","0","6","0","0","0","0","0","0","0","0","","","","","",""
"合計","4","10","30","103","292","100","155","41","55","11","432","68","15","0","4","9","1","0","5","1","","","","","",""


"定点報告疾患 週報告分 医療圏別"
"東京都"
"集計期間開始週","2010年26週"
"集計期間終了週","2010年26週"
"性別","男女合計"

"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"区中央部","0","6","7","19","45","18","21","8","18","1","57","15","1","0","0","2","0","0","3","0","26","18","2","4","4","0"
"区南部","0","3","17","19","78","18","32","4","17","2","80","11","8","0","0","0","0","0","0","0","26","15","3","1","1","0"
"区西南部","0","0","13","15","47","13","17","4","5","0","74","10","0","0","0","3","0","0","0","0","28","15","4","2","3","0"
"区西部","0","1","3","24","84","21","62","5","10","8","41","5","0","0","0","3","1","0","1","1","30","18","4","4","4","0"
"区西北部","0","0","5","22","39","20","31","7","9","3","53","10","4","0","1","1","0","0","0","0","39","20","6","2","2","0"
"区東北部","0","1","2","34","66","13","18","21","23","1","109","9","2","0","2","1","0","0","3","0","25","11","4","1","1","0"
"区東部","0","1","0","9","63","25","53","8","6","4","214","8","2","0","0","0","0","0","0","0","27","12","4","1","1","0"
"西多摩","0","0","4","3","12","9","7","0","1","0","18","3","0","0","0","0","0","0","0","0","9","5","1","1","1","0"
"南多摩","5","2","2","34","141","46","51","9","21","0","84","32","8","0","0","2","0","0","0","0","28","12","4","1","1","0"
"北多摩西部","0","0","2","2","14","5","7","1","0","0","12","3","0","0","0","0","0","0","0","0","13","6","2","1","1","0"
"北多摩南部","0","0","0","6","20","18","11","4","3","0","64","12","1","0","1","0","0","0","0","0","19","9","3","3","3","0"
"北多摩北部","1","0","1","13","34","11","30","4","1","0","69","15","0","0","0","1","0","0","0","0","14","6","2","2","2","0"
"島しょ","0","0","0","1","0","0","0","0","0","0","0","10","0","0","0","0","0","0","0","0","2","1","0","1","1","0"
"合計","6","14","56","201","643","217","340","75","114","19","875","143","26","0","4","13","1","0","7","1","286","148","39","24","25","0"


