"定点報告疾患 週報告分 保健所別"
"東京都"
"集計期間開始週","2023年11週"
"集計期間終了週","2023年11週"
"性別","男性"

"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"千代田","5","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"中央区","4","0","0","0","5","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"みなと","22","0","0","4","12","0","1","0","2","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"新宿区","12","0","1","1","13","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","","","","","",""
"文京","18","0","0","0","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"台東","14","0","0","0","21","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"墨田区","23","0","0","5","4","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"江東区","42","0","1","3","33","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"品川区","38","0","0","6","10","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"目黒区","29","0","0","1","11","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"大田区","44","0","2","4","49","2","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"世田谷","127","7","1","4","33","0","0","0","0","0","1","3","0","0","1","0","0","0","0","0","1","","","","","",""
