"定点報告疾患 週報告分 男女別集計表"
"東京都"
"集計期間開始週",2000年47週
"集計期間終了週",2000年47週

"疾病名","男性","女性","男女合計","定点数"
"インフルエンザ","5","5","10","178"
"RSウイルス感染症","0","0","0","142"
"咽頭結膜熱","4","6","10","142"
"Ａ群溶血性レンサ球菌咽頭炎","34","47","81","142"
"感染性胃腸炎","294","260","554","142"
"水痘","52","60","112","142"
"手足口病","39","37","76","142"
"伝染性紅斑","14","21","35","142"
"突発性発しん","41","41","82","142"
"百日咳","0","2","2","142"
"風しん","1","2","3","142"
"ヘルパンギーナ","4","6","10","142"
"麻しん（成人麻しん以外）","2","1","3","142"
"流行性耳下腺炎","85","74","159","142"
"不明発しん症","5","15","20","142"
"川崎病","0","0","0","142"
"急性出血性結膜炎","0","0","0","14"
"流行性角結膜炎","11","1","12","14"
"急性脳炎(日本脳炎を除く)","0","0","0","25"
"細菌性髄膜炎","0","0","0","25"
"無菌性髄膜炎","0","0","0","25"
"マイコプラズマ肺炎","0","0","0","25"
"クラミジア肺炎(オウム病は除く)","0","0","0","25"
"成人麻しん","0","0","0","25"
