"定点報告疾患 週報告分 男女別集計表"
"東京都"
"集計期間開始週",2015年24週
"集計期間終了週",2015年24週

"疾病名","男性","女性","男女合計","定点数"
"インフルエンザ","5","3","8","416"
"RSウイルス感染症","12","5","17","263"
"咽頭結膜熱","102","98","200","263"
"Ａ群溶血性レンサ球菌咽頭炎","583","494","1077","263"
"感染性胃腸炎","1025","932","1957","263"
"水痘","63","62","125","263"
"手足口病","280","209","489","263"
"伝染性紅斑","167","163","330","263"
"突発性発しん","101","109","210","263"
"百日咳","1","6","7","263"
"ヘルパンギーナ","51","50","101","263"
"流行性耳下腺炎","50","30","80","263"
"不明発しん症","14","18","32","263"
"川崎病","3","1","4","263"
"急性出血性結膜炎","0","0","0","39"
"流行性角結膜炎","13","12","25","39"
"細菌性髄膜炎","0","0","0","25"
"無菌性髄膜炎","2","0","2","25"
"マイコプラズマ肺炎","3","2","5","25"
"クラミジア肺炎(オウム病は除く)","0","0","0","25"
"感染性胃腸炎（ロタウイルス）","1","0","1","25"
"インフルエンザ入院","0","0","0","25"
