"定点報告疾患 週報告分 医療圏別"
"東京都"
"集計期間開始週","2009年26週"
"集計期間終了週","2009年26週"
"性別","男性"

"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"区中央部","1","1","1","11","39","9","3","1","13","0","2","4","0","1","0","0","1","0","0","0","","","","","",""
"区南部","0","0","8","15","52","8","0","1","7","0","0","8","0","0","0","1","0","0","0","0","","","","","",""
"区西南部","7","0","0","12","13","3","1","5","3","0","0","4","0","0","0","1","0","0","0","0","","","","","",""
"区西部","1","0","0","9","47","14","2","0","5","0","3","2","2","0","0","2","0","1","1","0","","","","","",""
"区西北部","1","0","1","12","38","8","9","1","6","0","0","0","0","0","0","1","0","0","0","0","","","","","",""
"区東北部","0","0","1","5","17","6","3","4","13","0","1","4","1","0","3","1","0","0","0","0","","","","","",""
"区東部","1","2","4","13","24","4","13","0","7","0","1","9","2","0","0","0","0","0","0","0","","","","","",""
"西多摩","0","0","1","0","11","3","0","0","0","0","0","10","0","0","0","0","0","0","0","0","","","","","",""
"南多摩","4","3","5","29","52","16","5","8","6","0","5","26","4","1","0","0","0","0","0","0","","","","","",""
"北多摩西部","0","0","0","0","4","4","0","0","0","0","0","3","0","0","0","0","0","0","0","0","","","","","",""
"北多摩南部","0","0","0","4","8","2","1","2","2","0","1","6","1","0","0","0","0","0","0","0","","","","","",""
"北多摩北部","0","0","3","11","37","5","0","0","2","0","0","1","1","0","0","3","0","0","0","0","","","","","",""
"島しょ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","15","6","24","121","342","82","37","22","64","0","13","77","11","2","3","9","1","1","1","0","","","","","",""


"定点報告疾患 週報告分 医療圏別"
"東京都"
"集計期間開始週","2009年26週"
"集計期間終了週","2009年26週"
"性別","女性"

"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"区中央部","1","1","1","10","34","9","2","8","9","0","2","1","1","1","0","0","1","0","0","0","","","","","",""
"区南部","0","0","11","19","47","5","1","3","5","0","1","2","0","0","0","1","0","0","0","0","","","","","",""
"区西南部","5","0","2","5","12","3","2","6","5","0","2","2","0","0","0","1","0","0","0","0","","","","","",""
"区西部","1","0","0","10","40","4","3","2","7","0","1","6","2","0","0","3","0","1","1","0","","","","","",""
"区西北部","4","0","1","2","33","4","3","4","5","0","0","5","1","0","0","1","0","0","0","0","","","","","",""
"区東北部","0","0","1","3","20","8","3","5","12","0","2","4","2","1","1","1","0","0","1","1","","","","","",""
"区東部","1","2","4","14","18","4","6","2","11","0","2","11","2","0","0","1","0","0","0","0","","","","","",""
"西多摩","0","0","1","0","10","6","2","0","2","0","0","2","0","0","0","0","0","0","0","0","","","","","",""
"南多摩","4","3","2","18","49","25","2","8","16","0","1","28","4","1","0","0","0","0","0","0","","","","","",""
