"定点報告疾患 週報告分 男女別集計表"
"東京都"
"集計期間開始週",2021年11週
"集計期間終了週",2021年11週

"疾病名","男性","女性","男女合計","定点数"
"インフルエンザ","0","0","0","407"
"RSウイルス感染症","15","15","30","257"
"咽頭結膜熱","7","8","15","257"
"Ａ群溶血性レンサ球菌咽頭炎","42","40","82","257"
"感染性胃腸炎","310","291","601","257"
"水痘","9","9","18","257"
"手足口病","0","0","0","257"
"伝染性紅斑","4","1","5","257"
"突発性発しん","47","45","92","257"
"ヘルパンギーナ","4","1","5","257"
"流行性耳下腺炎","5","3","8","257"
"不明発しん症","1","2","3","257"
"川崎病","1","0","1","257"
"急性出血性結膜炎","0","0","0","38"
"流行性角結膜炎","1","2","3","38"
"細菌性髄膜炎","0","0","0","25"
"無菌性髄膜炎","0","0","0","25"
"マイコプラズマ肺炎","0","0","0","25"
"クラミジア肺炎(オウム病は除く)","0","0","0","25"
"感染性胃腸炎（ロタウイルス）","0","0","0","25"
"インフルエンザ入院","0","0","0","25"
