"定点報告疾患 週報告分 男女別集計表"
"東京都"
"集計期間開始週",2017年43週
"集計期間終了週",2017年43週

"疾病名","男性","女性","男女合計","定点数"
"インフルエンザ","73","69","142","415"
"RSウイルス感染症","68","63","131","261"
"咽頭結膜熱","69","55","124","261"
"Ａ群溶血性レンサ球菌咽頭炎","346","302","648","261"
"感染性胃腸炎","580","478","1058","261"
"水痘","51","34","85","261"
"手足口病","387","310","697","261"
"伝染性紅斑","11","10","21","261"
"突発性発しん","63","58","121","261"
"百日咳","0","2","2","261"
"ヘルパンギーナ","71","48","119","261"
"流行性耳下腺炎","23","17","40","261"
"不明発しん症","18","15","33","261"
"川崎病","1","2","3","261"
"急性出血性結膜炎","0","0","0","39"
"流行性角結膜炎","14","14","28","39"
"細菌性髄膜炎","1","0","1","25"
"無菌性髄膜炎","1","0","1","25"
"マイコプラズマ肺炎","2","4","6","25"
"クラミジア肺炎(オウム病は除く)","0","0","0","25"
"感染性胃腸炎（ロタウイルス）","0","0","0","25"
"インフルエンザ入院","0","0","0","25"
