"定点報告疾患 月報告分 医療圏別"
"東京都"
"集計期間開始月","2019年1月"
"集計期間終了月","2019年1月"
"性別","男性"

"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症","STD定点","基幹定点"
"区中央部","34","5","14","11","0","0","12","0","1","",""
"区南部","14","0","1","4","0","0","0","0","0","",""
"区西南部","9","5","10","7","0","0","3","0","0","",""
"区西部","46","1","99","34","0","0","5","0","0","",""
"区西北部","19","3","2","11","0","0","4","1","0","",""
"区東北部","0","0","0","0","0","0","1","0","0","",""
"区東部","16","7","4","3","0","0","5","1","0","",""
"西多摩","0","0","0","0","0","0","0","0","0","",""
"南多摩","0","0","0","0","0","0","2","0","0","",""
"北多摩西部","0","0","0","0","0","0","0","0","0","",""
"北多摩南部","1","0","0","1","0","0","11","1","0","",""
"北多摩北部","0","0","0","0","0","0","2","0","0","",""
"島しょ","0","0","0","0","0","0","0","0","0","",""
"合計","139","21","130","71","0","0","45","3","1","",""


"定点報告疾患 月報告分 医療圏別"
"東京都"
"集計期間開始月","2019年1月"
"集計期間終了月","2019年1月"
"性別","女性"

"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症","STD定点","基幹定点"
"区中央部","17","3","2","12","0","0","0","0","0","",""
"区南部","0","0","0","0","0","0","0","0","0","",""
"区西南部","7","3","4","2","0","0","4","1","0","",""
"区西部","15","1","53","8","2","0","7","1","0","",""
"区西北部","15","6","2","2","0","0","2","1","0","",""
"区東北部","6","0","1","0","0","0","2","2","0","",""
"区東部","8","0","0","0","0","0","0","0","0","",""
"西多摩","0","0","0","0","0","0","0","0","0","",""
"南多摩","9","7","2","1","0","0","2","0","0","",""
"北多摩西部","14","0","0","1","0","0","0","0","0","",""
"北多摩南部","0","1","0","0","0","0","5","0","0","",""
"北多摩北部","0","0","0","0","0","0","1","0","0","",""
"島しょ","0","0","0","0","0","0","0","0","0","",""
"合計","91","21","64","26","2","0","23","5","0","",""


"定点報告疾患 月報告分 医療圏別"
"東京都"
"集計期間開始月","2019年1月"
"集計期間終了月","2019年1月"
"性別","男女合計"

"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症","STD定点","基幹定点"
"区中央部","51","8","16","23","0","0","12","0","1","10","4"
"区南部","14","0","1","4","0","0","0","0","0","3","1"
"区西南部","16","8","14","9","0","0","7","1","0","5","3"
"区西部","61","2","152","42","2","0","12","1","0","10","4"
"区西北部","34","9","4","13","0","0","6","2","0","6","2"
"区東北部","6","0","1","0","0","0","3","2","0","3","1"
"区東部","24","7","4","3","0","0","5","1","0","6","1"
"西多摩","0","0","0","0","0","0","0","0","0","0","1"
"南多摩","9","7","2","1","0","0","4","0","0","5","1"
"北多摩西部","14","0","0","1","0","0","0","0","0","2","1"
"北多摩南部","1","1","0","1","0","0","16","1","0","3","3"
"北多摩北部","0","0","0","0","0","0","3","0","0","1","2"
"島しょ","0","0","0","0","0","0","0","0","0","0","1"
"合計","230","42","194","97","2","0","68","8","1","54","25"


