"定点報告疾患 週報告分 男女別集計表"
"東京都"
"集計期間開始週",2004年10週
"集計期間終了週",2004年10週

"疾病名","男性","女性","男女合計","定点数"
"インフルエンザ","130","152","282","178"
"RSウイルス感染症","3","5","8","142"
"咽頭結膜熱","9","5","14","142"
"Ａ群溶血性レンサ球菌咽頭炎","101","89","190","142"
"感染性胃腸炎","623","631","1254","142"
"水痘","107","85","192","142"
"手足口病","0","1","1","142"
"伝染性紅斑","23","33","56","142"
"突発性発しん","30","22","52","142"
"百日咳","0","1","1","142"
"風しん","8","4","12","142"
"ヘルパンギーナ","2","1","3","142"
"麻しん（成人麻しん以外）","1","1","2","142"
"流行性耳下腺炎","20","10","30","142"
"不明発しん症","2","1","3","142"
"川崎病","0","1","1","142"
"急性出血性結膜炎","0","0","0","14"
"流行性角結膜炎","8","14","22","14"
"急性脳炎(日本脳炎を除く)","0","0","0","25"
"細菌性髄膜炎","1","0","1","25"
"無菌性髄膜炎","0","1","1","25"
"マイコプラズマ肺炎","0","0","0","25"
"クラミジア肺炎(オウム病は除く)","0","0","0","25"
"成人麻しん","0","0","0","25"
