"定点報告疾患 週報告分 男女別集計表"
"東京都"
"集計期間開始週",2014年7週
"集計期間終了週",2014年7週

"疾病名","男性","女性","男女合計","定点数"
"インフルエンザ","5845","5898","11743","413"
"RSウイルス感染症","22","16","38","259"
"咽頭結膜熱","22","18","40","259"
"Ａ群溶血性レンサ球菌咽頭炎","194","180","374","259"
"感染性胃腸炎","718","635","1353","259"
"水痘","101","83","184","259"
"手足口病","8","8","16","259"
"伝染性紅斑","17","12","29","259"
"突発性発しん","40","38","78","259"
"百日咳","2","4","6","259"
"ヘルパンギーナ","3","1","4","259"
"流行性耳下腺炎","18","16","34","259"
"不明発しん症","5","5","10","259"
"川崎病","1","1","2","259"
"急性出血性結膜炎","0","0","0","37"
"流行性角結膜炎","7","4","11","37"
"細菌性髄膜炎","0","0","0","25"
"無菌性髄膜炎","1","2","3","25"
"マイコプラズマ肺炎","2","2","4","25"
"クラミジア肺炎(オウム病は除く)","0","1","1","25"
"感染性胃腸炎（ロタウイルス）","2","0","2","25"
"インフルエンザ入院","21","17","38","25"
