"定点報告疾患 週報告分 男女別集計表"
"東京都"
"集計期間開始週",2005年14週
"集計期間終了週",2005年14週

"疾病名","男性","女性","男女合計","定点数"
"インフルエンザ","196","200","396","178"
"RSウイルス感染症","4","2","6","142"
"咽頭結膜熱","8","6","14","142"
"Ａ群溶血性レンサ球菌咽頭炎","62","62","124","142"
"感染性胃腸炎","401","331","732","142"
"水痘","71","67","138","142"
"手足口病","8","1","9","142"
"伝染性紅斑","24","22","46","142"
"突発性発しん","42","43","85","142"
"百日咳","0","0","0","142"
"風しん","0","0","0","142"
"ヘルパンギーナ","4","2","6","142"
"麻しん（成人麻しん以外）","0","0","0","142"
"流行性耳下腺炎","70","72","142","142"
"不明発しん症","3","3","6","142"
"川崎病","1","3","4","142"
"急性出血性結膜炎","0","1","1","14"
"流行性角結膜炎","8","3","11","14"
"細菌性髄膜炎","0","0","0","25"
"無菌性髄膜炎","0","0","0","25"
"マイコプラズマ肺炎","0","0","0","25"
"クラミジア肺炎(オウム病は除く)","0","0","0","25"
"成人麻しん","0","0","0","25"
