"定点報告疾患 週報告分 保健所別"
"東京都"
"集計期間開始週","2012年14週"
"集計期間終了週","2012年14週"
"性別","男性"

"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","インフルエンザ入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"千代田","1","0","0","0","2","2","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"中央区","10","0","0","2","2","2","0","1","1","0","0","1","0","0","0","0","0","0","0","0","0","","","","","",""
"みなと","20","2","0","3","26","9","0","1","3","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"新宿区","19","2","0","4","10","1","0","0","2","0","0","1","1","0","0","0","0","0","0","0","0","","","","","",""
"文京","6","0","0","3","9","2","0","0","2","0","0","0","0","0","0","2","0","0","0","0","0","","","","","",""
"台東","7","0","0","2","21","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"墨田区","18","0","0","9","15","4","0","2","0","0","0","0","0","0","0","0","0","0","0","0","1","","","","","",""
"江東区","34","1","0","3","70","3","0","2","3","0","0","0","2","0","0","0","0","0","0","0","0","","","","","",""
"品川区","16","1","1","2","40","3","0","0","2","0","0","1","0","0","0","0","0","0","0","0","0","","","","","",""
"目黒区","4","0","0","3","21","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"大田区","35","2","3","16","116","3","0","0","2","0","0","3","3","0","0","0","0","0","0","0","0","","","","","",""
"世田谷","58","0","1","16","91","4","0","0","3","1","1","0","1","0","0","0","0","0","0","0","0","","","","","",""
"渋谷区","13","0","0","0","16","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"中野区","25","0","0","1","29","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"杉並","44","1","0","6","34","5","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"池袋","8","0","0","0","3","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","","","","","",""
"北区","16","0","0","0","19","1","0","0","7","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"荒川区","19","0","0","2","33","6","0","0","4","1","0","0","1","0","0","0","0","0","0","0","0","","","","","",""
"板橋区","25","0","1","1","22","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","","","","","",""
"練馬区","28","0","2","4","42","5","0","0","2","0","0","1","1","0","0","0","0","0","0","0","0","","","","","",""
"足立","38","0","2","12","54","9","0","1","6","1","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"葛飾区","35","0","1","2","33","6","0","0","0","0","0","2","0","0","0","0","0","0","1","0","0","","","","","",""
"江戸川","37","1","1","9","50","3","0","1","6","0","0","1","0","0","0","0","0","0","0","0","0","","","","","",""
"八王子市","82","1","0","8","89","9","0","1","6","0","0","3","1","0","0","0","0","0","0","0","0","","","","","",""
