"定点報告疾患 週報告分 保健所別"
"東京都"
"集計期間開始週","2007年22週"
"集計期間終了週","2007年22週"
"性別","男性"

"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","風しん","ヘルパンギーナ","麻しん（成人麻しん以外）","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","成人麻しん","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"千代田","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","","","","","",""
"中央区","0","0","2","2","3","3","0","0","1","0","0","2","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"みなと","0","2","4","2","17","4","1","0","1","0","0","0","1","0","2","0","0","0","0","0","0","0","0","","","","","",""
"新宿区","0","1","3","7","18","3","1","1","0","0","0","2","2","0","0","0","0","0","0","0","3","0","4","","","","","",""
"文京","0","0","2","5","3","3","0","1","2","0","0","0","0","1","0","0","0","0","0","0","0","0","1","","","","","",""
"台東","0","0","1","5","20","4","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"墨田区","0","0","1","8","10","4","0","0","1","0","0","0","0","2","0","0","0","0","0","0","0","0","2","","","","","",""
"江東区","1","0","1","7","44","7","1","1","2","0","0","1","0","2","0","0","0","0","0","0","0","0","0","","","","","",""
"品川区","0","0","1","6","27","3","1","2","2","0","0","0","0","1","0","0","0","0","0","0","0","0","0","","","","","",""
"目黒区","0","0","2","2","4","1","0","1","0","0","0","0","0","0","0","0","0","4","0","0","0","0","0","","","","","",""
"大田区","0","0","6","25","23","13","2","2","3","0","0","1","0","2","0","0","0","2","0","0","0","0","3","","","","","",""
"世田谷","0","0","0","10","25","7","2","1","3","0","0","0","1","1","0","0","0","0","0","0","0","0","0","","","","","",""
"渋谷区","0","0","0","2","22","3","0","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"中野区","0","1","0","15","19","7","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"杉並","0","0","15","12","32","5","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"池袋","0","0","0","2","9","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"北区","0","0","2","2","7","2","2","1","4","0","0","1","0","0","0","0","0","2","0","0","0","0","0","","","","","",""
"荒川区","0","0","6","3","4","0","0","0","1","0","0","0","0","1","1","0","0","1","0","0","0","0","0","","","","","",""
"板橋区","0","0","0","1","3","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"練馬区","0","0","1","13","12","10","4","3","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"足立","0","0","2","4","14","0","1","1","2","0","0","0","0","1","1","0","1","0","0","0","0","0","0","","","","","",""
"葛飾区","1","0","0","3","11","4","0","4","3","0","0","1","0","1","1","0","0","0","0","0","0","1","0","","","","","",""
"江戸川","0","1","6","9","17","4","1","2","5","0","0","1","1","3","0","0","0","0","0","0","0","0","0","","","","","",""
"八王子市","0","0","3","30","34","21","5","2","6","0","0","0","1","3","2","4","0","1","0","0","0","0","0","","","","","",""
"町田市","1","0","0","26","23","8","0","1","5","0","0","3","2","0","2","0","0","0","0","0","0","0","0","","","","","",""
"西多摩","0","0","0","3","12","3","1","3","3","0","0","0","0","0","1","0","0","0","0","0","0","0","0","","","","","",""
"南多摩","0","0","2","3","26","3","2","1","1","0","0","1","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"多摩立川","0","0","0","0","3","2","0","1","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","","","","","",""
"多摩府中","3","0","0","2","26","4","0","3","4","0","0","0","0","3","1","0","0","1","0","0","0","0","0","","","","","",""
"多摩小平","0","0","7","25","30","4","3","3","4","0","0","0","0","0","0","0","0","1","0","0","0","0","1","","","","","",""
"島しょ","0","0","0","0","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","6","5","68","234","500","135","28","39","60","1","0","14","9","22","11","4","1","13","0","0","4","1","11","","","","","",""


"定点報告疾患 週報告分 保健所別"
"東京都"
"集計期間開始週","2007年22週"
"集計期間終了週","2007年22週"
"性別","女性"

"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","風しん","ヘルパンギーナ","麻しん（成人麻しん以外）","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","成人麻しん","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"千代田","0","0","0","0","1","2","0","0","0","0","0","0","1","1","0","0","0","0","0","0","1","0","0","","","","","",""
"中央区","0","0","0","1","1","1","0","0","1","0","0","4","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"みなと","0","2","4","5","15","2","1","2","2","0","0","1","1","0","0","0","0","0","0","0","0","0","1","","","","","",""
"新宿区","0","0","2","9","13","2","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","4","","","","","",""
"文京","0","0","1","1","3","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"台東","0","0","0","4","15","2","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"墨田区","0","0","0","3","10","5","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","4","","","","","",""
"江東区","0","0","0","8","32","4","1","2","1","0","0","1","1","1","0","0","0","3","0","0","0","0","0","","","","","",""
"品川区","0","0","0","5","29","6","0","1","1","0","0","0","1","1","0","0","1","0","0","0","0","0","0","","","","","",""
"目黒区","0","0","1","1","1","1","0","0","0","0","0","0","0","1","0","0","0","4","0","0","0","0","0","","","","","",""
"大田区","0","0","7","17","21","12","0","4","4","0","0","1","1","4","0","0","0","0","0","0","0","0","2","","","","","",""
"世田谷","0","0","0","8","31","10","1","4","2","0","0","0","1","0","1","0","0","0","0","0","0","0","0","","","","","",""
"渋谷区","0","0","0","2","21","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"中野区","0","0","1","7","20","4","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"杉並","0","0","12","9","31","3","0","0","14","0","0","0","1","1","0","0","0","0","0","0","0","0","0","","","","","",""
"池袋","0","0","0","1","5","0","0","0","0","0","0","3","0","1","0","0","0","0","0","0","0","0","0","","","","","",""
"北区","0","0","4","1","11","4","4","0","1","0","0","1","1","0","1","0","0","0","0","0","0","0","0","","","","","",""
"荒川区","0","0","2","4","11","3","1","2","3","0","0","0","0","1","1","0","0","0","0","0","0","0","0","","","","","",""
"板橋区","0","0","0","2","6","1","0","2","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"練馬区","1","0","0","5","10","2","1","1","2","0","0","0","1","0","0","0","0","1","0","0","0","0","0","","","","","",""
"足立","0","0","1","1","12","6","0","0","3","0","0","1","0","0","2","1","1","0","0","0","0","0","0","","","","","",""
"葛飾区","0","0","0","5","6","9","0","2","1","0","0","1","0","2","0","0","0","0","0","0","3","0","0","","","","","",""
"江戸川","0","1","10","9","12","3","0","0","1","0","0","2","1","1","0","0","0","0","0","0","0","0","0","","","","","",""
"八王子市","0","0","1","24","37","16","3","3","7","0","0","0","1","4","1","2","0","2","0","0","0","0","0","","","","","",""
"町田市","1","0","0","15","21","9","0","3","4","0","0","3","0","1","0","0","0","0","0","0","0","0","0","","","","","",""
"西多摩","0","0","0","1","11","6","0","3","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"南多摩","0","0","1","2","11","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"多摩立川","1","0","0","0","5","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"多摩府中","0","0","1","3","19","3","0","2","1","0","0","0","0","3","0","0","0","0","0","0","0","0","0","","","","","",""
"多摩小平","1","0","5","12","28","1","3","3","4","0","0","0","0","0","0","0","0","0","0","0","0","0","1","","","","","",""
"島しょ","0","0","0","0","3","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","4","3","53","165","452","126","16","35","60","0","0","21","13","22","6","3","2","10","0","0","4","0","12","","","","","",""


"定点報告疾患 週報告分 保健所別"
"東京都"
"集計期間開始週","2007年22週"
"集計期間終了週","2007年22週"
"性別","男女合計"

"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","風しん","ヘルパンギーナ","麻しん（成人麻しん以外）","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","成人麻しん","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"千代田","0","0","1","0","1","2","0","0","1","0","0","0","1","1","0","0","0","0","0","0","2","0","0","5","4","0","2","2","0"
"中央区","0","0","2","3","4","4","0","0","2","0","0","6","0","0","0","0","0","0","0","0","0","0","0","4","3","1","0","0","0"
"みなと","0","4","8","7","32","6","2","2","3","0","0","1","2","0","2","0","0","0","0","0","0","0","1","8","6","0","1","1","0"
"新宿区","0","1","5","16","31","5","2","1","0","0","0","3","2","0","0","0","0","0","0","0","3","0","8","9","6","2","2","2","0"
"文京","0","0","3","6","6","9","0","1","2","0","0","0","0","1","0","0","0","0","0","0","0","0","1","5","3","1","1","1","0"
"台東","0","0","1","9","35","6","1","1","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","3","0","0","0","0"
"墨田区","0","0","1","11","20","9","0","0","3","0","0","0","0","2","0","0","0","0","0","0","0","0","6","6","3","1","1","1","0"
"江東区","1","0","1","15","76","11","2","3","3","0","0","2","1","3","0","0","0","3","0","0","0","0","0","9","4","1","0","0","0"
"品川区","0","0","1","11","56","9","1","3","3","0","0","0","1","2","0","0","1","0","0","0","0","0","0","10","6","1","0","0","0"
"目黒区","0","0","3","3","5","2","0","1","0","0","0","0","0","1","0","0","0","8","0","0","0","0","0","6","3","1","0","0","0"
"大田区","0","0","13","42","44","25","2","6","7","0","0","2","1","6","0","0","0","2","0","0","0","0","5","16","9","2","1","1","0"
"世田谷","0","0","0","18","56","17","3","5","5","0","0","0","2","1","1","0","0","0","0","0","0","0","0","16","8","2","2","2","0"
"渋谷区","0","0","0","4","43","3","0","3","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","4","1","2","1","0"
"中野区","0","1","1","22","39","11","0","0","3","0","0","1","1","0","0","0","0","0","0","0","0","0","0","9","6","1","1","1","0"
"杉並","0","0","27","21","63","8","0","1","14","1","0","0","1","1","0","0","0","0","0","0","0","0","0","12","6","1","1","1","0"
"池袋","0","0","0","3","14","1","0","0","0","0","0","3","0","1","0","0","0","0","0","0","0","0","0","4","5","1","0","1","0"
"北区","0","0","6","3","18","6","6","1","5","0","0","2","1","0","1","0","0","2","0","0","0","0","0","6","4","1","0","0","0"
"荒川区","0","0","8","7","15","3","1","2","4","0","0","0","0","2","2","0","0","1","0","0","0","0","0","4","2","1","0","0","0"
"板橋区","0","0","0","3","9","2","0","3","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","12","6","2","1","1","0"
"練馬区","1","0","1","18","22","12","5","4","3","0","0","1","1","0","0","0","0","1","0","0","0","0","0","12","5","2","0","0","0"
"足立","0","0","3","5","26","6","1","1","5","0","0","1","0","1","3","1","2","0","0","0","0","0","0","12","5","2","0","0","0"
"葛飾区","1","0","0","8","17","13","0","6","4","0","0","2","0","3","1","0","0","0","0","0","3","1","0","9","4","1","1","1","0"
"江戸川","0","2","16","18","29","7","1","2","6","0","0","3","2","4","0","0","0","0","0","0","0","0","0","12","5","2","0","0","0"
"八王子市","0","0","4","54","71","37","8","5","13","0","0","0","2","7","3","6","0","3","0","0","0","0","0","10","4","2","1","1","0"
"町田市","2","0","0","41","44","17","0","4","9","0","0","6","2","1","2","0","0","0","0","0","0","0","0","9","4","1","0","0","0"
"西多摩","0","0","0","4","23","9","1","6","5","0","0","0","0","0","1","0","0","0","0","0","0","0","0","9","5","1","0","1","0"
"南多摩","0","0","3","5","37","3","2","1","2","0","0","1","1","0","0","0","0","0","0","0","0","0","0","9","4","1","0","0","0"
"多摩立川","1","0","0","0","8","4","0","1","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","12","5","2","1","1","0"
"多摩府中","3","0","1","5","45","7","0","5","5","0","0","0","0","6","1","0","0","1","0","0","0","0","0","21","10","3","2","3","0"
"多摩小平","1","0","12","37","58","5","6","6","8","0","0","0","0","0","0","0","0","1","0","0","0","0","2","14","6","2","2","2","0"
"島しょ","0","0","0","0","5","2","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","2","1","0","1","1","0"
"合計","10","8","121","399","952","261","44","74","120","1","0","35","22","44","17","7","3","23","0","0","8","1","23","283","149","39","23","25","0"


