"定点報告疾患 月報告分 年齢別集計表"
"東京都"
"集計期間開始月","2004年2月"
"集計期間終了月","2004年2月"
"性別","男性"

"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症"
"0歳","0","0","0","0","0","0","3","1","0"
"1～4歳","0","0","0","0","0","0","2","2","0"
"5～9歳","0","0","0","0","0","0","0","0","0"
"10～14歳","0","0","0","0","0","0","0","0","0"
"15～19歳","4","1","0","2","0","0","0","0","0"
"20～24歳","13","2","6","11","0","0","1","0","0"
"25～29歳","29","3","6","20","0","1","1","0","0"
"30～34歳","14","5","4","10","0","1","1","1","0"
"35～39歳","23","3","8","13","0","1","3","0","0"
"40～44歳","6","4","5","8","0","0","7","0","0"
"45～49歳","10","5","2","5","0","0","1","1","1"
"50～54歳","5","3","2","3","0","1","5","0","0"
"55～59歳","0","1","1","2","1","0","7","1","0"
"60～64歳","0","0","1","0","0","1","4","2","0"
"65～69歳","0","2","1","0","0","0","7","4","0"
"70歳以上","0","0","0","0","0","0","27","6","0"
"合計","104","29","36","74","1","5","69","18","1"


"定点報告疾患 月報告分 年齢別集計表"
"東京都"
"集計期間開始月","2004年2月"
"集計期間終了月","2004年2月"
"性別","女性"

"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症"
"0歳","0","0","0","0","0","0","5","1","0"
"1～4歳","0","0","0","0","0","0","2","6","0"
"5～9歳","0","0","0","0","0","0","1","0","0"
"10～14歳","0","0","0","0","0","0","1","0","0"
"15～19歳","14","3","5","5","0","1","0","0","0"
"20～24歳","41","9","3","7","4","2","0","1","0"
"25～29歳","31","6","4","5","4","0","0","0","0"
"30～34歳","18","8","6","1","6","1","2","1","0"
"35～39歳","8","4","2","1","2","1","5","0","0"
"40～44歳","2","5","0","3","2","2","1","1","1"
"45～49歳","1","1","0","1","1","0","1","0","0"
"50～54歳","1","4","0","0","0","0","3","0","0"
"55～59歳","0","0","0","0","1","0","2","1","0"
"60～64歳","0","0","0","0","0","0","3","1","0"
"65～69歳","0","1","0","0","0","0","2","2","0"
"70歳以上","0","1","0","0","0","0","17","2","0"
"合計","116","42","20","23","20","7","45","16","1"


"定点報告疾患 月報告分 年齢別集計表"
"東京都"
"集計期間開始月","2004年2月"
"集計期間終了月","2004年2月"
"性別","男女合計"

"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症"
"0歳","0","0","0","0","0","0","8","2","0"
"1～4歳","0","0","0","0","0","0","4","8","0"
"5～9歳","0","0","0","0","0","0","1","0","0"
"10～14歳","0","0","0","0","0","0","1","0","0"
"15～19歳","18","4","5","7","0","1","0","0","0"
"20～24歳","54","11","9","18","4","2","1","1","0"
"25～29歳","60","9","10","25","4","1","1","0","0"
"30～34歳","32","13","10","11","6","2","3","2","0"
"35～39歳","31","7","10","14","2","2","8","0","0"
"40～44歳","8","9","5","11","2","2","8","1","1"
"45～49歳","11","6","2","6","1","0","2","1","1"
"50～54歳","6","7","2","3","0","1","8","0","0"
"55～59歳","0","1","1","2","2","0","9","2","0"
"60～64歳","0","0","1","0","0","1","7","3","0"
"65～69歳","0","3","1","0","0","0","9","6","0"
"70歳以上","0","1","0","0","0","0","44","8","0"
"合計","220","71","56","97","21","12","114","34","2"
"定点数","41","41","41","41","41","41","25","25","25"


