"定点報告疾患 週報告分 年齢別集計表"
"東京都"
"集計期間開始週","2007年37週"
"集計期間終了週","2007年37週"
"性別","男性"

"*急性呼吸器感染症（ARI）の「～5ヶ月」は「0歳」、「1歳」は「1～4歳」、「5歳」は「5～9歳」と読み替えてください。"
"*小児科定点把握対象疾患のうち「20-29歳」は「20歳以上」と読み替えてください。"
"*眼科疾患のうち、「70-79歳」は「70歳以上」と読み替えてください。"

"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","風しん","ヘルパンギーナ","麻しん（成人麻しん以外）","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","成人麻しん"
"～5ヶ月","0","0","0","0","4","0","0","0","1","0","0","2","0","0","0","0","0","0","0","0","0","0","0"
"～1歳","0","2","2","2","32","1","9","1","33","0","0","7","0","1","3","0","0","0","0","0","0","0","0"
"1歳","0","1","1","1","39","3","34","0","28","0","0","15","0","1","1","1","0","0","0","0","1","0","0"
"2歳","0","0","1","2","43","5","12","0","1","0","0","6","0","0","0","0","0","0","0","0","0","0","0"
"3歳","0","0","2","7","29","4","20","4","0","0","0","9","0","2","0","0","0","2","0","0","1","0","0"
"4歳","0","0","1","5","26","5","11","1","0","0","0","8","0","1","0","0","0","0","0","0","0","0","0"
"5歳","1","0","1","15","19","6","15","5","0","0","0","8","0","2","0","0","0","0","0","0","0","0","0"
"6歳","0","0","1","9","9","0","6","3","0","0","0","2","0","3","0","0","0","0","0","0","0","0","0"
"7歳","0","0","0","6","14","1","2","2","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0"
"8歳","0","0","0","5","10","1","1","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0"
"9歳","0","0","0","1","14","0","1","1","0","2","0","1","0","0","0","0","0","0","0","0","0","0","0"
"10～14歳","0","0","4","12","37","2","0","1","0","0","0","1","1","1","0","0","0","0","0","0","0","0","0"
"15～19歳","0","0","0","1","8","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"20～29歳","0","0","1","10","44","0","1","0","0","1","0","1","0","0","0","0","0","1","0","0","0","0","0"
"30～39歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","2","0","0","0","0","0"
"40～49歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0"
"50～59歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"60～69歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"70～79歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"80歳以上","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"合計","1","3","14","76","328","28","112","18","63","4","0","61","2","13","4","1","3","9","1","0","2","0","0"
"定点報告疾患 週報告分 年齢別集計表"
"東京都"
"集計期間開始週","2007年37週"
"集計期間終了週","2007年37週"
"性別","女性"

"*急性呼吸器感染症（ARI）の「～5ヶ月」は「0歳」、「1歳」は「1～4歳」、「5歳」は「5～9歳」と読み替えてください。"
"*小児科定点把握対象疾患のうち「20-29歳」は「20歳以上」と読み替えてください。"
"*眼科疾患のうち、「70-79歳」は「70歳以上」と読み替えてください。"

"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","風しん","ヘルパンギーナ","麻しん（成人麻しん以外）","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","成人麻しん"
"～5ヶ月","0","0","0","0","6","2","0","0","2","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"～1歳","0","2","0","0","31","1","2","0","33","1","0","5","0","0","1","0","0","0","0","0","0","0","0"
"1歳","0","2","2","2","38","4","27","0","17","0","0","18","0","0","3","0","0","0","0","0","0","0","0"
"2歳","0","0","4","3","24","4","8","0","2","0","0","10","0","2","1","0","0","1","0","0","0","0","0"
"3歳","0","0","5","5","18","5","6","1","0","1","0","11","0","1","0","0","0","0","0","0","1","0","0"
"4歳","0","1","3","7","27","1","11","4","1","0","0","6","0","1","0","0","0","0","0","0","0","0","0"
"5歳","0","0","1","6","15","2","5","5","0","0","0","4","0","2","1","0","0","0","0","0","0","0","0"
"6歳","0","0","2","9","16","0","3","2","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0"
"7歳","0","0","0","9","13","1","1","0","1","0","0","2","0","1","0","0","0","0","0","0","0","0","0"
"8歳","0","0","1","7","9","0","2","1","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0"
"9歳","0","0","0","2","6","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0"
"10～14歳","0","0","2","6","17","0","1","1","0","1","0","0","0","4","0","0","1","0","0","0","1","0","0"
"15～19歳","0","0","0","1","5","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0"
"20～29歳","0","0","2","7","43","0","1","2","0","0","0","1","0","0","0","0","0","5","0","0","0","0","0"
"30～39歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0"
"40～49歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"50～59歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0"
"60～69歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"70～79歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"80歳以上","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"合計","0","5","22","64","268","20","67","16","56","3","0","59","0","13","8","0","2","15","0","0","3","0","0"
"定点報告疾患 週報告分 年齢別集計表"
"東京都"
"集計期間開始週","2007年37週"
"集計期間終了週","2007年37週"
"性別","男女合計"

"*急性呼吸器感染症（ARI）の「～5ヶ月」は「0歳」、「1歳」は「1～4歳」、「5歳」は「5～9歳」と読み替えてください。"
"*小児科定点把握対象疾患のうち「20-29歳」は「20歳以上」と読み替えてください。"
"*眼科疾患のうち、「70-79歳」は「70歳以上」と読み替えてください。"

