"定点報告疾患 月報告分 医療圏別"
"東京都"
"集計期間開始月","2023年10月"
"集計期間終了月","2023年10月"
"性別","男性"

"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症","STD定点","基幹定点"
"区中央部","6","18","16","5","0","0","3","0","0","",""
"区南部","46","2","5","16","0","0","3","0","0","",""
"区西南部","22","2","7","3","0","0","5","1","0","",""
"区西部","37","23","12","18","0","0","8","0","0","",""
"区西北部","11","2","3","6","0","0","5","0","0","",""
"区東北部","0","0","0","0","0","0","2","0","0","",""
"区東部","16","3","0","9","0","0","0","0","0","",""
"西多摩","0","0","0","0","0","0","0","0","0","",""
"南多摩","0","0","0","0","0","0","1","0","0","",""
"北多摩西部","0","0","0","0","0","0","0","0","0","",""
"北多摩南部","0","0","0","0","0","0","8","1","0","",""
"北多摩北部","0","0","0","0","0","0","1","0","0","",""
"島しょ","0","0","0","0","0","0","0","0","0","",""
"合計","138","50","43","57","0","0","36","2","0","",""


"定点報告疾患 月報告分 医療圏別"
"東京都"
"集計期間開始月","2023年10月"
"集計期間終了月","2023年10月"
"性別","女性"

"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症","STD定点","基幹定点"
"区中央部","11","0","4","3","1","0","4","0","0","",""
"区南部","28","0","1","14","1","0","1","0","0","",""
"区西南部","10","0","5","0","0","0","3","1","0","",""
"区西部","5","3","0","0","0","0","5","0","0","",""
"区西北部","5","2","0","0","1","0","1","0","0","",""
"区東北部","8","0","0","0","0","0","1","0","0","",""
"区東部","5","0","1","2","0","0","1","0","1","",""
"西多摩","0","0","0","0","0","0","0","0","0","",""
"南多摩","7","2","2","1","0","0","1","0","0","",""
"北多摩西部","8","0","1","2","3","0","0","0","0","",""
"北多摩南部","1","0","0","0","0","0","6","0","0","",""
"北多摩北部","0","0","0","0","0","0","2","0","0","",""
"島しょ","0","0","0","0","0","0","0","0","0","",""
"合計","88","7","14","22","6","0","25","1","1","",""


"定点報告疾患 月報告分 医療圏別"
"東京都"
"集計期間開始月","2023年10月"
"集計期間終了月","2023年10月"
"性別","男女合計"

"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症","STD定点","基幹定点"
"区中央部","17","18","20","8","1","0","7","0","0","10","4"
"区南部","74","2","6","30","1","0","4","0","0","3","1"
"区西南部","32","2","12","3","0","0","8","2","0","5","3"
"区西部","42","26","12","18","0","0","13","0","0","11","4"
"区西北部","16","4","3","6","1","0","6","0","0","6","2"
"区東北部","8","0","0","0","0","0","3","0","0","3","1"
"区東部","21","3","1","11","0","0","1","0","1","6","1"
"西多摩","0","0","0","0","0","0","0","0","0","0","1"
"南多摩","7","2","2","1","0","0","2","0","0","5","1"
"北多摩西部","8","0","1","2","3","0","0","0","0","2","1"
"北多摩南部","1","0","0","0","0","0","14","1","0","3","3"
"北多摩北部","0","0","0","0","0","0","3","0","0","1","2"
"島しょ","0","0","0","0","0","0","0","0","0","0","1"
"合計","226","57","57","79","6","0","61","3","1","55","25"


