"定点報告疾患 週報告分 医療圏別"
"東京都"
"集計期間開始週","2016年6週"
"集計期間終了週","2016年6週"
"性別","男性"

"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"区中央部","501","3","6","16","77","4","2","3","3","0","0","4","0","0","0","2","0","0","0","1","0","11","","","","","",""
"区南部","506","4","3","17","106","4","1","1","6","0","0","2","1","0","0","2","0","0","0","0","0","0","","","","","",""
"区西南部","671","0","2","43","79","9","2","2","5","0","0","1","1","0","0","2","0","0","0","0","0","16","","","","","",""
"区西部","530","1","2","28","105","4","0","2","5","0","0","0","0","1","0","0","0","0","0","0","0","3","","","","","",""
"区西北部","843","4","2","36","73","7","1","1","5","0","0","5","0","0","0","0","0","0","1","0","0","5","","","","","",""
"区東北部","811","5","2","62","81","6","0","4","3","0","0","10","0","0","0","2","0","0","1","0","1","4","","","","","",""
"区東部","818","4","1","76","147","7","0","9","6","0","0","8","0","0","0","0","0","0","1","0","0","0","","","","","",""
"西多摩","236","0","0","9","20","3","0","3","0","0","0","3","0","0","0","0","0","0","0","0","0","1","","","","","",""
"南多摩","1183","4","4","63","127","6","0","8","6","0","1","10","2","2","0","1","0","0","0","0","0","0","","","","","",""
"北多摩西部","404","0","0","24","32","1","1","2","0","0","0","3","0","0","0","0","0","0","0","0","1","0","","","","","",""
"北多摩南部","669","2","4","25","53","7","0","4","7","0","0","15","1","0","0","0","0","0","5","0","0","6","","","","","",""
"北多摩北部","559","3","4","28","45","5","0","3","5","0","0","4","2","0","0","2","0","0","0","0","0","7","","","","","",""
"島しょ","12","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","","","","","",""
"合計","7743","30","30","427","945","63","7","42","51","0","1","65","7","3","0","11","0","0","8","1","2","54","","","","","",""


"定点報告疾患 週報告分 医療圏別"
"東京都"
"集計期間開始週","2016年6週"
"集計期間終了週","2016年6週"
"性別","女性"

