"定点報告疾患 週報告分 医療圏別"
"東京都"
"集計期間開始週","2025年30週"
"集計期間終了週","2025年30週"
"性別","男性"

"","インフルエンザ","新型コロナウイルス感染症（COVID-19）","急性呼吸器感染症（ARI）","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","COVID-19入院","インフルエンザ/COVID-19定点","急性呼吸器感染症定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"区中央部","4","50","883","10","5","7","51","7","12","3","1","29","1","2","0","0","1","0","0","0","1","0","1","9","","","","","","",""
"区南部","2","41","535","1","8","20","63","5","14","4","5","21","1","2","0","0","0","0","0","1","0","0","0","1","","","","","","",""
"区西南部","26","49","819","3","0","16","47","8","7","4","4","20","1","2","0","0","2","0","0","0","0","0","0","10","","","","","","",""
"区西部","9","59","912","5","6","23","49","4","6","1","6","12","0","1","2","0","1","1","0","2","0","0","0","6","","","","","","",""
"区西北部","13","110","1220","9","5","44","77","12","6","1","5","23","0","2","1","0","0","0","0","0","0","0","0","1","","","","","","",""
"区東北部","8","78","1021","22","6","17","71","3","4","4","5","8","4","2","0","0","1","0","0","0","0","0","0","1","","","","","","",""
"区東部","3","67","1030","3","6","31","73","8","17","4","5","20","1","3","0","0","3","0","0","0","0","0","0","8","","","","","","",""
"西多摩","0","8","78","0","1","2","6","0","1","0","0","2","0","0","0","0","0","0","0","0","0","0","0","2","","","","","","",""
"南多摩","16","74","1969","10","5","58","123","16","14","15","11","30","2","4","0","0","0","0","0","0","0","0","0","3","","","","","","",""
"北多摩西部","2","20","366","1","0","8","19","9","0","1","1","2","0","0","0","0","0","0","0","0","0","0","0","1","","","","","","",""
"北多摩南部","5","64","951","9","2","20","45","7","4","2","4","10","1","2","0","0","1","0","0","1","0","0","1","4","","","","","","",""
"北多摩北部","5","25","683","4","4","13","59","5","2","7","4","26","0","0","0","0","1","0","0","1","0","0","0","9","","","","","","",""
"島しょ","0","4","16","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"合計","93","649","10483","77","48","259","683","84","87","46","51","203","11","20","3","0","10","1","0","5","1","0","2","55","","","","","","",""


"定点報告疾患 週報告分 医療圏別"
"東京都"
"集計期間開始週","2025年30週"
"集計期間終了週","2025年30週"
"性別","女性"

"","インフルエンザ","新型コロナウイルス感染症（COVID-19）","急性呼吸器感染症（ARI）","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","COVID-19入院","インフルエンザ/COVID-19定点","急性呼吸器感染症定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"区中央部","4","46","845","16","2","13","62","3","7","2","8","24","1","3","0","0","1","0","0","0","1","0","1","5","","","","","","",""
"区南部","2","61","511","3","3","16","52","5","21","2","5","11","1","2","0","0","0","0","0","1","0","0","0","1","","","","","","",""
"区西南部","33","66","809","1","2","15","37","4","4","6","1","14","1","1","0","0","1","0","0","0","0","0","0","8","","","","","","",""
"区西部","10","76","837","4","5","11","46","6","6","2","3","8","1","1","2","0","3","1","0","2","0","0","0","4","","","","","","",""
"区西北部","16","141","1209","6","6","25","70","7","6","1","7","21","0","2","1","0","2","0","0","0","0","0","0","2","","","","","","",""
"区東北部","4","91","1037","11","6","10","45","4","2","3","7","9","2","2","1","0","1","0","1","1","0","0","0","3","","","","","","",""
"区東部","6","82","1021","2","6","21","54","5","19","1","5","34","1","6","0","0","2","0","0","0","0","0","0","7","","","","","","",""
"西多摩","0","10","73","0","1","6","14","3","1","0","2","1","0","1","0","3","0","0","0","2","0","0","0","2","","","","","","",""
"南多摩","9","85","2009","5","3","36","104","17","6","10","6","25","1","1","0","0","0","0","0","0","0","0","0","2","","","","","","",""
"北多摩西部","1","37","339","1","0","14","11","5","1","5","3","5","2","0","0","0","1","0","0","0","0","0","0","2","","","","","","",""
"北多摩南部","1","63","869","8","1","16","47","8","1","5","1","6","1","2","0","0","1","0","0","1","0","0","1","5","","","","","","",""
"北多摩北部","7","32","672","3","8","11","62","9","1","9","5","13","1","0","0","0","1","1","0","1","0","0","0","3","","","","","","",""
"島しょ","0","3","22","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"合計","93","793","10253","60","43","194","604","76","75","46","53","171","12","21","4","3","13","2","1","8","1","0","2","44","","","","","","",""


"定点報告疾患 週報告分 医療圏別"
"東京都"
"集計期間開始週","2025年30週"
"集計期間終了週","2025年30週"
"性別","男女合計"

"","インフルエンザ","新型コロナウイルス感染症（COVID-19）","急性呼吸器感染症（ARI）","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","COVID-19入院","インフルエンザ/COVID-19定点","急性呼吸器感染症定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"区中央部","8","96","1728","26","7","20","113","10","19","5","9","53","1","5","0","0","1","0","0","0","1","0","1","14","32","32","20","2","4","4","4"
"区南部","4","102","1046","4","11","36","115","10","35","6","10","32","1","4","0","0","0","0","0","1","0","0","0","1","33","33","21","3","1","1","1"
"区西南部","59","115","1628","4","2","31","84","12","11","10","5","34","2","3","0","0","3","0","0","0","0","0","0","18","40","40","25","4","3","3","3"
"区西部","19","135","1749","9","11","34","95","10","12","3","9","20","1","2","2","0","4","1","0","2","0","0","0","10","39","39","25","4","4","4","4"
"区西北部","29","251","2429","15","11","69","147","19","12","2","12","44","0","2","1","0","2","0","0","0","0","0","0","3","56","56","35","6","2","2","2"
"区東北部","12","169","2058","33","12","27","116","7","6","7","12","17","6","2","1","0","1","0","1","1","0","0","0","4","40","40","25","4","1","1","1"
"区東部","9","149","2051","5","12","52","127","13","36","5","10","54","1","9","0","0","5","0","0","0","0","0","0","15","41","41","26","4","1","1","1"
"西多摩","0","18","151","0","1","8","20","3","1","0","2","3","0","1","0","3","0","0","0","2","0","0","0","2","14","14","8","1","1","1","1"
"南多摩","25","159","3978","15","8","94","227","33","20","25","17","55","3","5","0","0","0","0","0","0","0","0","0","5","45","45","28","4","1","1","1"
"北多摩西部","3","57","705","2","0","22","30","14","1","6","4","7","2","0","0","0","1","0","0","0","0","0","0","3","21","21","14","2","1","1","1"
"北多摩南部","6","127","1820","17","3","36","92","15","5","7","5","16","1","2","0","0","2","0","0","2","0","0","1","9","33","33","21","3","3","3","3"
"北多摩北部","12","57","1355","7","12","24","121","14","3","16","9","39","1","0","0","0","1","1","0","1","0","0","0","12","23","23","15","2","2","2","2"
"島しょ","0","7","38","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","2","1","0","1","1","1"
"合計","186","1442","20736","137","90","453","1287","160","161","92","104","374","19","35","4","3","20","2","1","9","1","0","2","96","419","419","264","39","25","25","25"


