"定点報告疾患 週報告分 男女別集計表"
"東京都"
"集計期間開始週",2020年4週
"集計期間終了週",2020年4週

"疾病名","男性","女性","男女合計","定点数"
"インフルエンザ","2817","2769","5586","417"
"RSウイルス感染症","19","25","44","262"
"咽頭結膜熱","34","24","58","262"
"Ａ群溶血性レンサ球菌咽頭炎","467","403","870","262"
"感染性胃腸炎","1290","1112","2402","262"
"水痘","80","58","138","262"
"手足口病","11","9","20","262"
"伝染性紅斑","9","12","21","262"
"突発性発しん","50","41","91","262"
"ヘルパンギーナ","9","10","19","262"
"流行性耳下腺炎","8","6","14","262"
"不明発しん症","4","5","9","262"
"川崎病","2","2","4","262"
"急性出血性結膜炎","0","0","0","38"
"流行性角結膜炎","4","4","8","38"
"細菌性髄膜炎","0","0","0","25"
"無菌性髄膜炎","2","1","3","25"
"マイコプラズマ肺炎","7","9","16","25"
"クラミジア肺炎(オウム病は除く)","1","0","1","25"
"感染性胃腸炎（ロタウイルス）","0","0","0","25"
"インフルエンザ入院","35","21","56","25"
