"定点報告疾患 週報告分 男女別集計表"
"東京都"
"集計期間開始週",2006年23週
"集計期間終了週",2006年23週

"疾病名","男性","女性","男女合計","定点数"
"インフルエンザ","2","1","3","178"
"RSウイルス感染症","3","1","4","142"
"咽頭結膜熱","94","81","175","142"
"Ａ群溶血性レンサ球菌咽頭炎","161","112","273","142"
"感染性胃腸炎","276","268","544","142"
"水痘","157","103","260","142"
"手足口病","36","18","54","142"
"伝染性紅斑","45","32","77","142"
"突発性発しん","29","35","64","142"
"百日咳","0","1","1","142"
"風しん","0","0","0","142"
"ヘルパンギーナ","246","255","501","142"
"麻しん（成人麻しん以外）","0","0","0","142"
"流行性耳下腺炎","43","61","104","142"
"不明発しん症","10","22","32","142"
"川崎病","0","3","3","142"
"急性出血性結膜炎","0","0","0","14"
"流行性角結膜炎","7","9","16","14"
"細菌性髄膜炎","0","1","1","25"
"無菌性髄膜炎","0","0","0","25"
"マイコプラズマ肺炎","1","0","1","25"
"クラミジア肺炎(オウム病は除く)","0","0","0","25"
"成人麻しん","0","0","0","25"
